step,time,dt,solver_substeps,frame_dt,adaptive_timestep,target_dt,particle_count,max_speed,mean_speed,rms_speed,total_mass,fluid_measure_dimension,fluid_cell_count,fluid_area_estimate,fluid_volume_estimate,kinetic_energy,potential_energy,total_energy,velocity_delta_rms,ringing_index,velocity_reversal_fraction,ringing_particle_count,strong_reversal_count,active_ringing_candidate_count,strong_reversal_fraction,oscillating_particle_count,oscillating_particle_fraction,oscillation_velocity_delta_rms,alternating_acceleration_count,active_acceleration_candidate_count,alternating_acceleration_fraction,strict_ringing_particle_count,strict_ringing_particle_fraction,strict_ringing_velocity_delta_rms,stage_before_step_particle_energy,stage_before_step_particle_kinetic_energy,stage_before_step_particle_angular_momentum_x,stage_before_step_particle_angular_momentum_y,stage_before_step_particle_angular_momentum_z,stage_after_p2g_max_grid_speed,stage_after_p2g_grid_kinetic_energy,stage_after_p2g_grid_angular_momentum_x,stage_after_p2g_grid_angular_momentum_y,stage_after_p2g_grid_angular_momentum_z,stage_after_forces_max_grid_speed,stage_after_forces_grid_kinetic_energy,stage_after_first_extrapolate_max_grid_speed,stage_after_first_extrapolate_grid_kinetic_energy,stage_after_boundary_max_grid_speed,stage_after_boundary_grid_kinetic_energy,stage_before_projection_max_divergence,stage_before_projection_rms_divergence,projection_fluid_cell_count,projection_iterations,projection_converged,projection_initial_residual,projection_final_residual,projection_residual_ratio,pressure_min,pressure_max,pressure_mean,max_pressure_gradient,max_projection_velocity_delta,stage_after_projection_max_grid_speed,stage_after_projection_grid_kinetic_energy,stage_after_projection_grid_angular_momentum_x,stage_after_projection_grid_angular_momentum_y,stage_after_projection_grid_angular_momentum_z,stage_after_projection_max_divergence,stage_after_projection_rms_divergence,stage_after_second_extrapolate_max_grid_speed,stage_after_second_extrapolate_grid_kinetic_energy,stage_after_second_extrapolate_grid_angular_momentum_x,stage_after_second_extrapolate_grid_angular_momentum_y,stage_after_second_extrapolate_grid_angular_momentum_z,stage_after_g2p_max_particle_speed,stage_after_g2p_particle_energy,stage_after_g2p_particle_kinetic_energy,stage_after_g2p_particle_angular_momentum_x,stage_after_g2p_particle_angular_momentum_y,stage_after_g2p_particle_angular_momentum_z,stage_after_advect_max_particle_speed,stage_after_advect_particle_energy,stage_after_advect_particle_kinetic_energy,stage_after_advect_particle_angular_momentum_x,stage_after_advect_particle_angular_momentum_y,stage_after_advect_particle_angular_momentum_z,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,stage_after_advect_grid_residual_delta_rms,stage_after_advect_grid_residual_delta_energy_per_mass,stage_after_advect_grid_residual_delta_energy_fraction,stage_after_advect_grid_residual_reversal_fraction,stage_after_advect_grid_residual_reversal_energy_per_mass,stage_after_advect_grid_residual_reversal_energy_fraction,center_of_mass_x,center_of_mass_y,center_of_mass_z,total_momentum_x,total_momentum_y,total_momentum_z,orbital_angular_momentum_x,orbital_angular_momentum_y,orbital_angular_momentum_z,represented_angular_momentum_x,represented_angular_momentum_y,represented_angular_momentum_z,core_angular_momentum_x,core_angular_momentum_y,core_angular_momentum_z,core_radius,cfl,cfl_particle_index,cfl_particle_entity,cfl_particle_position_x,cfl_particle_position_y,cfl_particle_position_z,cfl_particle_velocity_x,cfl_particle_velocity_y,cfl_particle_velocity_z,cfl_particle_near_boundary,cfl_particle_boundary_distance,cfl_particle_boundary_collision,cfl_boundary_cell_x,cfl_boundary_cell_y,cfl_boundary_cell_z,cfl_boundary_normal_x,cfl_boundary_normal_y,cfl_boundary_normal_z,cfl_boundary_velocity_before_x,cfl_boundary_velocity_before_y,cfl_boundary_velocity_before_z,cfl_boundary_velocity_after_x,cfl_boundary_velocity_after_y,cfl_boundary_velocity_after_z,cfl_boundary_speed_before,cfl_boundary_speed_after,cfl_boundary_normal_velocity_before,cfl_boundary_normal_velocity_after,cfl_boundary_impulse,invalid_count,out_of_bounds_count,boundary_collision_count,max_poly_coeff
0,0.2,0.2,1,0.2,0,0.2,1356,4.462,0.87994,1.38048,1356,2,339,1356,1356,1292.09,166625,167917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168623,369.684,0,0,-178.692,2.5,165.218,0,0,-178.692,4.462,999.008,4.462,1650.73,4.462,1490.88,0.981,0.296202,339,83,1,27268.3,0.00024926,9.14101e-09,-1715.06,206334,85465.6,18881.5,3.7763,4.462,985.963,0,0,-5502.48,7.45642e-09,2.70759e-09,4.462,940.322,0,0,-5302.71,4.462,169546,1292.09,0,0,-5302.71,4.462,167917,1292.09,0,0,-5302.03,0.0314226,0.00049369,0.000518109,0,0,0,0,0,0,31.1306,14.526,0,436.359,-829.36,0,0,0,-5305.63,0,0,-5302.03,0,0,-5305.63,0,0.4462,1292,1294,28.2966,43.3167,0,-1.19215e-16,-4.462,0,0,18.6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.462
1,0.4,0.2,1,0.2,0,0.2,1356,6.424,1.05058,1.84868,1356,2,348,1392,1392,2317.15,164836,167153,0.807376,0.436731,0.00516224,1356,1,512,0.00195312,0,0,0,0,0,0,0,0,0,167917,1292.09,0,0,-5302.03,4.462,621.989,0,0,-5302.03,6.424,1861.71,6.424,3129.05,6.424,2839.13,3.21341,0.352216,348,89,1,32852.5,0.000273238,8.3171e-09,-9.0788e-12,289221,107610,44861.3,8.97227,6.424,2036.04,0,0,-4550.47,9.77133e-09,2.92941e-09,6.424,1955.02,0,0,-4296.13,6.424,168942,2317.15,0,0,-4296.13,6.424,167153,2317.15,0,0,-4304.33,0.140384,0.00985388,0.00576651,0.138669,0.00961451,0.00562643,0.0462382,0.00175882,0.00102927,31.2116,14.3915,0,534.645,-921.299,0,0,0,-4312.27,0,0,-4304.33,0,0,-4312.27,0,0.6424,1293,1295,28.8975,43.6203,0,2.48774e-16,-6.424,0,0,18.3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.424
2,0.6,0.2,1,0.2,0,0.2,1356,8.386,0.941667,2.15958,1356,2,350,1400,1400,3162.06,163227,166389,0.847915,0.392629,0.0176991,1356,2,919,0.00217628,0,0,0,223,477,0.467505,0,0,0,167153,2317.15,0,0,-4304.33,6.46924,1066.01,0,0,-4304.33,8.386,2374.67,8.386,4156.27,8.386,3856.36,4.02386,0.400779,350,91,1,37489.4,0.000262219,6.99448e-09,-8.86135e-12,285606,125412,52705,10.541,8.386,2943.03,0,0,-1974.23,9.86844e-09,2.80324e-09,8.386,2798.37,0,0,-1855.05,8.386,167998,3162.06,0,0,-1855.05,8.386,166389,3162.06,0,0,-1865.1,0.135863,0.00922944,0.0039579,0.169097,0.0142969,0.00613099,0.023511,0.00125594,0.000538592,31.2598,14.2706,0,316.477,-829.813,0,0,0,-1873.83,0,0,-1865.1,0,0,-1873.83,0,0.8386,1276,1278,28.582,32.9578,0,-4.13027e-16,-8.386,0,0,26.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.386
3,0.8,0.2,1,0.2,0,0.2,1356,10.348,0.878029,2.54347,1356,2,349,1396,1396,4386.16,161561,165947,0.742935,0.292095,0.0140118,1356,6,726,0.00826446,0,0,0,13,726,0.0179063,0,0,0,166389,3162.06,0,0,-1865.1,8.386,1499.3,0,0,-1865.1,10.348,2749.59,10.348,5057.51,10.348,4791.67,4.94505,0.420726,349,91,1,39299,0.000390684,9.94131e-09,-1.4784e-11,253681,122586,46573,9.3146,10.348,3979.73,0,0,-337.569,1.30442e-08,4.18256e-09,10.348,3743.6,0,0,-331.218,10.348,167614,4386.16,0,0,-331.218,10.348,165947,4386.16,0,0,-330.373,0.0216536,0.00023444,7.24782e-05,0.128455,0.00825035,0.00255063,0.023511,1.51604e-05,4.68691e-06,31.2744,14.1453,0,98.5107,-850.94,0,0,0,-342.226,0,0,-330.373,0,0,-342.226,0,1.0348,1321,1323,32.7887,33.7827,0,3.05292e-16,-10.348,0,0,28.2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.348
4,1,0.2,1,0.2,0,0.2,1356,12.31,1.00455,3.01867,1356,2,349,1396,1396,6178.17,159593,165771,0.480395,0.159142,0,1356,0,105,0,0,0,0,14,105,0.133333,0,0,0,165947,4386.16,0,0,-330.373,10.348,1994.96,0,0,-330.373,12.31,3232.1,12.31,5787.6,12.31,5635.35,0.984816,0.290326,349,87,1,27118.7,0.000269549,9.93961e-09,-7.7006e-12,215812,110899,14665.4,2.93308,12.31,4997.86,0,0,-393.192,7.87577e-09,2.88573e-09,12.31,4891.11,0,0,-389.641,12.31,167739,6178.17,0,0,-389.641,12.31,165771,6178.17,0,0,-389.605,0.0812938,0.00330434,0.000725245,0.0768652,0.00295413,0.000648379,0.0015674,5.82499e-05,1.27848e-05,31.2911,13.9974,0,111.671,-1006.47,0,0,0,-401.005,0,0,-389.605,0,0,-401.005,0,1.231,1344,1346,34.7558,31.7299,0,1.40714e-16,-12.31,0,0,27.2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31
5,1.2,0.2,1,0.2,0,0.2,1356,14.3221,1.10634,3.47981,1356,2,353,1412,1412,8209.98,157384,165594,0.477354,0.137178,0.00368732,1356,4,137,0.0291971,0,0,0,22,102,0.215686,0,0,0,165771,6178.17,0,0,-389.605,12.31,3080.37,0,0,-389.605,14.272,4481.37,14.272,7107.47,14.272,6952.21,1.16884,0.298344,353,89,1,28026.9,0.000206975,7.38488e-09,60.4915,216221,110111,16102,3.22041,14.4749,6309.03,0,0,-362.372,7.69932e-09,2.20324e-09,14.4749,6199.29,0,0,-350.778,14.3221,167803,8209.98,0,0,-350.778,14.3221,165594,8209.98,0,0,-347.962,0.624623,0.195077,0.0322198,0.580602,0.16855,0.0278385,0.0116369,0.0484083,0.00799535,31.3066,13.8313,0,105.173,-1155.19,0,0,0,-357.764,0,0,-347.962,0,0,-357.764,0,1.43221,1276,1278,28.5295,26.5774,0,-0.16194,-14.3212,0,0,24.5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3212
6,1.4,0.2,1,0.2,0,0.2,1356,15.8343,1.37223,3.48261,1356,2,351,1404,1404,8223.17,155497,163721,1.15484,0.331603,0.0766962,1356,68,823,0.0826245,0,0,0,35,128,0.273438,0,0,0,165594,8209.98,0,0,-347.962,14.3393,3753.64,0,0,-347.962,16.2451,5149.36,16.2451,7863.72,16.2451,7710.13,7.00035,0.72524,351,89,1,67936.8,0.000487004,7.16848e-09,1631.3,241860,130173,55126.1,11.0252,16.2288,6659.82,0,0,-280.179,1.58684e-08,5.19887e-09,16.0657,6260.27,0,0,-246.575,15.8343,165607,8223.17,0,0,-246.575,15.8343,163721,8223.17,0,0,-240.275,1.19221,0.710682,0.117191,0.981611,0.48178,0.0794455,0.15118,0.0903019,0.0148908,31.3255,13.6895,0,133.06,-1105.5,0,0,0,-253.513,0,0,-240.275,0,0,-253.513,0,1.58343,1293,1295,28.7687,31.438,0,-0.270296,-15.832,0,0,26.7687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.832
7,1.6,0.2,1,0.2,0,0.2,1356,16.0951,1.83411,3.3857,1356,2,353,1412,1412,7771.88,154158,161930,1.18745,0.350727,0.00368732,1356,1,1225,0.000816327,0,0,0,14,963,0.0145379,0,0,0,163721,8223.17,0,0,-240.275,15.9184,3051.19,0,0,-240.275,17.8546,4463.53,17.8546,7127.13,17.8546,6977.36,5.06672,0.6129,353,92,1,57576.8,0.000425965,7.39821e-09,15033.6,274135,154423,45307.5,9.0615,17.8546,5762.66,0,0,9.19599,1.31718e-08,4.53436e-09,16.3389,5217.77,0,0,-20.5686,16.0951,163269,7771.88,0,0,-20.5686,16.0951,161930,7771.88,0,0,-34.9397,1.33003,0.884496,0.154323,0.635249,0.20177,0.0352039,0.0117994,0.0116252,0.00202831,31.3463,13.5887,0,133.421,-899.443,0,0,0,-35.1231,0,0,-34.9397,0,0,-35.1231,0,1.60951,1293,1295,28.1828,28.5033,0,-1.54269,-16.021,0,0,26.1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.021
8,1.8,0.2,1,0.2,0,0.2,1356,14.9715,2.25583,3.47886,1356,2,354,1416,1416,8205.48,153490,161696,0.913352,0.262543,0,1356,0,1271,0,0,0,0,5,1266,0.00394945,0,0,0,161930,7771.88,0,0,-34.9397,17.395,3406.51,0,0,-34.9397,18.5059,4748.59,18.5059,7156.29,18.5059,7011.3,2.20441,0.404642,354,93,1,38066.5,0.000358116,9.40766e-09,15667.6,279787,158302,34110.6,6.82212,18.5059,5942.95,0,0,-12.6389,1.46825e-08,3.80673e-09,16.4491,5681.21,0,0,-91.5903,14.9715,162363,8205.48,0,0,-91.5903,14.9715,161696,8205.48,0,0,-97.7,1.31662,0.866743,0.143234,0.489409,0.119761,0.0197911,0.00958702,0.000364267,6.0197e-05,31.3653,13.5386,0,114.341,-606.988,0,0,0,-108.903,0,0,-97.7,0,0,-108.903,0,1.49715,1355,1357,36.8961,25.6062,0,3.17475,-14.631,0,0,23.6062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6719
9,2,0.2,1,0.2,0,0.2,1356,12.6475,2.58334,3.43681,1356,2,355,1420,1420,8008.29,153580,161588,0.875995,0.254886,0,1356,0,1298,0,0,0,0,13,1287,0.010101,1,0.000737463,0.439045,161696,8205.48,0,0,-97.7,17.7634,3339.31,0,0,-97.7,18.085,4419.7,18.085,6994.92,18.085,6847.81,1.55921,0.376581,355,93,1,35476.6,0.000255991,7.21576e-09,11468.5,289328,164243,31815.1,6.36302,18.085,5735.61,0,0,159.818,8.09621e-09,2.71731e-09,16.5846,5176.32,0,0,28.0673,12.6475,161498,8008.29,0,0,28.0673,12.6475,161588,8008.29,0,0,-13.2175,1.05167,0.553009,0.093638,0.497572,0.123789,0.0209605,0.0140118,0.00574186,0.000972237,31.3807,13.5453,0,100.236,-202.048,0,0,0,-14.4078,0,0,-13.2175,0,0,-14.4078,0,1.26475,877,879,44.6442,27.9023,0,10.8988,6.41692,0,0,17.3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6511
