step,time,dt,kinetic_energy,elastic_energy,total_energy,normalized_total_energy,width,height,max_speed,rms_linear_mode,rms_bilinear_mode,rms_quadratic_mode,max_abs_coeff,particle_count,total_mass,stage_after_advect_particle_kinetic_energy,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,center_of_mass_x,center_of_mass_y,total_momentum_x,total_momentum_y,min_deformation_determinant,max_deformation_determinant,invalid_count,out_of_bounds_count
51646,0.51646000000028436,1.0000000000000001e-05,4.2114036794077894,119.58574684305772,123.79715052246551,0.012521635473454938,12.884424739450349,12.884424739450349,0.49095996563742128,0,0,0,0,576,144,4.2854245364128785,0.012024444041538221,7.2293627254042022e-05,0.0024292301115383923,31.999999999999986,31.999999999999975,-3.372302437298913e-14,7.9256046170428363e-14,0.95370453160132951,1.000760659148145,0,0
53312,0.53312000000020854,1.0000000000000001e-05,3.4693258121984267,107.31522110593042,110.78454691812884,0.011205457530696062,12.895494323829443,12.895494323829443,0.44930738126732567,0,0,0,0,576,144,3.5315126141283004,0.011454075764299963,6.5597925807161893e-05,0.0026748032212707421,31.999999999999975,31.999999999999975,-3.7164715749327115e-14,6.9277916736609768e-14,0.95531052312575215,1.0022632655387993,0,0
54978,0.54978000000013272,1.0000000000000001e-05,2.8530913264169904,96.952456806585062,99.805548133002048,0.010094971384038634,12.905622649234797,12.905622649234797,0.41101595599780122,0,0,0,0,576,144,2.9053956957881453,0.010930219278390248,5.9734846736846926e-05,0.0029606356003668496,31.999999999999968,31.999999999999911,-3.4930391912268988e-14,6.8334227165678385e-14,0.95683158843517724,1.0036228903365083,0,0
56644,0.5664400000000569,1.0000000000000001e-05,2.3423643584788731,88.183661778400477,90.526026136879352,0.0091563811877944205,12.914886013752842,12.914886013752842,0.37584218386703361,0,0,0,0,576,144,2.3864231094134016,0.010448890263969441,5.4589653874237675e-05,0.0032940135916715934,31.999999999999993,31.999999999999982,-3.5693670241698783e-14,7.1803674117631999e-14,0.95827323322850311,1.0048510015503211,0,0
58310,0.58309999999998108,1.0000000000000001e-05,1.9198700836570559,80.745993782253819,82.665863865910879,0.0083613541108068096,12.923355121594447,12.923355121594447,0.34355518875018165,0,0,0,0,576,144,1.9570534837397502,0.010006366285735199,5.0063683122149022e-05,0.0036836859234984777,31.999999999999982,31.999999999999975,-3.7449210399387312e-14,7.5384143372048129e-14,0.95964055798617087,1.0059583042926405,0,0
59976,0.59975999999990526,1.0000000000000001e-05,1.5709859482883894,74.419655025943086,75.990640974231482,0.0076861793802018193,12.931095404490083,12.931095404490083,0.31393711739443347,0,0,0,0,576,144,1.6024392200013162,0.0095991955799934626,4.6072277891483013e-05,0.0041401932338899971,31.999999999999986,31.999999999999968,-4.0363545839028347e-14,6.7133798520302435e-14,0.96093828865172604,1.006954781417577,0,0
61642,0.61641999999982944,1.0000000000000001e-05,1.2833817789262763,69.021028777381744,70.304410556308014,0.007111037672894201,12.938167262723297,12.938167262723297,0.2867800804540705,0,0,0,0,576,144,1.3100610358580842,0.0092243028800626323,4.2543881811565881e-05,0.0046763614924613785,32,31.999999999999961,-3.6040614936894144e-14,8.1455675537966954e-14,0.96217081795724435,1.0078496873044356,0,0
63308,0.63307999999975362,1.0000000000000001e-05,1.0466874107542417,64.396907938242947,65.443595348997192,0.0066193837384304413,12.944626380463731,12.944626380463731,0.26189107651680965,0,0,0,0,576,144,1.0693897022989896,0.0088787742218285753,3.9416315841103817e-05,0.0053076530182695819,31.999999999999982,32,-3.800432191169989e-14,7.4863726329255087e-14,0.96334223007948971,1.0086515850032924,0,0
64974,0.6497399999996778,1.0000000000000001e-05,0.85220509647113007,60.419603402633349,61.27180849910448,0.0061974225382990236,12.950524042796555,12.950524042796555,0.2390896426849298,0,0,0,0,576,144,0.8715941064217656,0.008559930882259488,3.663620835452985e-05,0.0060528334968953639,31.99999999999995,31.999999999999986,-3.7719827261639693e-14,7.5862927051417728e-14,0.96445632401468739,1.0093683935358855,0,0
66640,0.66639999999960198,1.0000000000000001e-05,0.69265930422347155,56.9827853878394,57.675444692062868,0.0058336633044907323,12.955907427362821,12.955907427362821,0.21820750435916819,0,0,0,0,576,144,0.70928713774957985,0.008265324582733765,3.4157795228971545e-05,0.0069347408844477971,31.999999999999982,32.000000000000028,-4.0828451730590132e-14,8.1511186689198212e-14,0.96551663599443394,1.0100074237593697,0,0
68306,0.68305999999952616,1.0000000000000001e-05,0.5619787067551687,53.997973132309539,54.559951839064709,0.0055185424340930111,12.96081988769302,12.96081988769302,0.19908823207686427,0,0,0,0,576,144,0.57630425876707769,0.0079927158344823938,3.1941753205392789e-05,0.0079812224039586457,31.999999999999982,32.000000000000007,-4.113376306236205e-14,7.6369466306402956e-14,0.96652645963227146,1.0105754146328074,0,0
69972,0.69971999999945034,1.0000000000000001e-05,0.45510811303178295,51.391578887980856,51.84668700101264,0.0052441054773323184,12.965301225944025,12.965301225944025,0.18158670566878668,0,0,0,0,576,144,0.4675125515570438,0.0077400682519256836,2.9954328272233952e-05,0.009226326131409026,31.999999999999975,31.999999999999961,-3.9052094891189881e-14,8.3703877162832896e-14,0.96748886413393742,1.0110785693117159,0,0
71638,0.71637999999937452,1.0000000000000001e-05,0.36784683618695019,49.102426371511633,49.470273207698582,0.0050037397893630386,12.969387953626477,12.969387953626477,0.16556860718572974,0,0,0,0,576,144,0.37864658459667422,0.0075055272201960148,2.8166469426551661e-05,0.010711760682413276,32.000000000000021,32.000000000000078,-3.7417985376819729e-14,8.8994783764562158e-14,0.96840671083978758,1.0115225908824537,0,0
73304,0.7330399999992987,1.0000000000000001e-05,0.29671088348895963,47.079670603633396,47.376381487122359,0.0047919501905290748,12.973113539024819,12.973113539024819,0.15090982406099421,0,0,0,0,576,144,0.30616851527885247,0.007287412956264539,2.6553193797566134e-05,0.01248874301576868,32.000000000000021,32,-3.5547953469716731e-14,7.9703604827230379e-14,0.96928266832159293,1.0119127171352196,0,0
74970,0.74969999999922288,1.0000000000000001e-05,0.2388157425553129,45.281057475886364,45.519873218441674,0.0046041710720617565,12.97650864093406,12.97650864093406,0.13749587503831229,0,0,0,0,576,144,0.24714908134170385,0.0070842026985966878,2.5092963937402297e-05,0.014620272053431213,31.999999999999943,31.99999999999995,-3.6373681844281691e-14,8.7246182500777536e-14,0.97011922611775492,1.0122537536582168,0,0
76636,0.76635999999914706,1.0000000000000001e-05,0.19177716086790395,43.671471114927087,43.863248275794987,0.0044366094314221309,12.97960132849748,12.97960132849748,0.12522131025400968,0,0,0,0,576,144,0.19916688155157083,0.0068945197433360672,2.3767201245625414e-05,0.017183966293445652,32.000000000000028,32.000000000000028,-3.3906905061442671e-14,8.4925122489920568e-14,0.97091870742414088,1.0125501059134898,0,0
