step,time,dt,kinetic_energy,elastic_energy,total_energy,normalized_total_energy,width,height,max_speed,rms_linear_mode,rms_bilinear_mode,rms_quadratic_mode,max_abs_coeff,particle_count,total_mass,stage_after_advect_particle_kinetic_energy,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,center_of_mass_x,center_of_mass_y,total_momentum_x,total_momentum_y,min_deformation_determinant,max_deformation_determinant,invalid_count,out_of_bounds_count
28322,0.28322000000014247,1.0000000000000001e-05,1642.5429222828384,3026.8338029906245,4669.3767252734633,0.47229062216176615,13.427424428677877,13.427424428677892,8.3348684167126166,1.7126280756571239,0.29779590663462058,0.43963027187435205,2.4465251154280865,576,144,1587.7512297156197,5.2339794481890983e-05,1.3697270432032927e-09,1.2422644714726601e-10,32.000000000000021,32,1.248334768888526e-12,7.2097883219157666e-13,0.84361485526509417,0.99634944399604797,0,0
29988,0.29988000000015913,1.0000000000000001e-05,1039.5861427922828,3469.1708218784161,4508.7569646706988,0.45604451242811411,13.210341804935357,13.210341804935371,9.9676096032857568,1.8674143129862857,0.36440987683281639,0.38790788577976953,3.0479138306325719,576,144,975.00423553230871,6.4420325533503863e-05,2.074989170921305e-09,3.0645860779213646e-10,32.000000000000021,32.000000000000028,1.3842260671026452e-12,7.276401703393276e-13,0.80041851149407961,0.99965742876808938,0,0
31654,0.31654000000017579,1.0000000000000001e-05,1035.1013487093619,3359.7444915543842,4394.8458402637461,0.44452281285606787,12.964517997489516,12.964517997489509,10.755837033881232,2.2471055670310318,0.48395856087522937,0.32420818871832829,2.9171655888286332,576,144,942.30346310898176,8.8321989526373814e-05,3.900386916948443e-09,5.9604547582525135e-10,32.000000000000028,32.000000000000036,1.5130119379591633e-12,5.6421534111450455e-13,0.77923459037607956,0.99960197436339837,0,0
33320,0.33320000000019245,1.0000000000000001e-05,1554.3139367098458,2753.7857295012282,4308.0996662110738,0.43574875007982228,12.75905202913842,12.75905202913841,10.734845270959411,2.7417139649426967,0.61973882376358247,0.32270021673232641,3.1911692913908309,576,144,1416.4148904596002,0.00011204118778124342,6.2766138797159241e-09,6.3811274843758221e-10,32.000000000000043,32.000000000000085,6.1639582327188691e-13,5.0270898555027088e-13,0.78397179335588818,0.99849304251325977,0,0
34986,0.34986000000020911,1.0000000000000001e-05,2286.327952794431,1914.1975638527445,4200.5255166471752,0.4248680126676827,12.6320450747296,12.632045074729607,9.89619491371894,3.1460497910603027,0.71625288694728495,0.39078233926795691,3.7765737273932407,576,144,2104.6856379399142,0.00012857824182923414,8.2661821359485079e-09,5.6556200418685374e-10,32.000000000000057,32.000000000000028,2.8221869285971479e-13,7.5117689846138092e-13,0.81514550962128585,0.99888350536167991,0,0
36652,0.36652000000022578,1.0000000000000001e-05,2843.2004283942151,1195.9556874903192,4039.1561158845343,0.40854607953439165,12.604500251021946,12.604500251021953,10.629034303704273,3.2765629824063849,0.73362509318025348,0.45784378748677568,3.9507061629235811,576,144,2645.9832011573135,0.00013340120178416352,8.8979403187295566e-09,4.8424472435676567e-10,32.000000000000043,32.000000000000007,-7.2830630415410269e-14,4.8161474808239291e-13,0.86804969080697691,1.0002709866885711,0,0
38318,0.38318000000024244,1.0000000000000001e-05,2976.48296630204,860.96186094745178,3837.4448272494919,0.388143709879603,12.730489416502078,12.730489416502071,11.395599901111813,3.0830534187876304,0.66041809327760315,0.48398840004377036,3.8108608068540368,576,144,2801.652011414938,0.00012175568112753678,7.4122229434152084e-09,3.809752601333002e-10,32.00000000000005,32.000000000000057,7.7582384960805939e-13,7.6916251146030845e-13,0.93418589300841337,1.0001974958789932,0,0
39984,0.3998400000002591,1.0000000000000001e-05,2650.4104166817369,974.36145495809717,3624.771871639834,0.36663260712830709,12.977693133480987,12.977693133480948,11.224275220791514,2.6508243968431082,0.53443349242700233,0.48109212215064689,3.3362818666329876,576,144,2520.8563276410746,9.7037939419393064e-05,4.7081808433808987e-09,2.6894751359403189e-10,32.000000000000036,32.000000000000028,2.5834889783027393e-13,2.7533531010703882e-13,0.96483346599195274,1.0147871241136874,0,0
41650,0.41650000000027576,1.0000000000000001e-05,2002.9418214242876,1409.9983618515059,3412.9401832757935,0.34520659552604754,13.271086615050237,13.271086615050233,9.9130800451018146,2.1413827713277578,0.44011727608531909,0.49040101236067773,2.6532554151641188,576,144,1917.5944463688438,6.8977158556667132e-05,2.3789242012757987e-09,1.7864313574353324e-10,32.000000000000078,32.000000000000085,8.0220552423071467e-13,2.0521084831415237e-13,0.98154572168373899,1.0778783522979074,0,0
43316,0.43316000000029242,1.0000000000000001e-05,1257.1210004307713,1936.9204838672913,3194.0414842980626,0.32306578127753793,13.561713041084253,13.561713041084261,7.4997281515144154,1.7719232782942529,0.43959371370872558,0.50521925601898032,2.07371159849543,576,144,1197.5939508929234,5.3489395255577517e-05,1.4305577024036993e-09,1.7201181501671678e-10,32.000000000000028,31.999999999999986,1.0049738818906917e-12,4.563571742721706e-13,0.995803792795808,1.1201736121467953,0,0
44982,0.44982000000030908,1.0000000000000001e-05,635.4332031067222,2328.7435547923424,2964.1767578990648,0.29981579288906224,13.761105334149534,13.761105334149541,4.7904849192452748,1.648119683420717,0.47875522678389765,0.51264330160659044,2.6662733910649408,576,144,583.31719376260014,4.286150213684264e-05,9.1855418271328301e-10,2.2675793500533232e-10,32.00000000000005,32.000000000000036,9.1182617012464107e-13,1.7208456881689926e-13,0.99493347296625845,1.1375414538878419,0,0
46648,0.46648000000032575,1.0000000000000001e-05,325.72724873807755,2416.2967789563299,2742.0240276944073,0.27734584511307764,13.847017331300904,13.847017331300911,4.398217521142004,1.7534815250796101,0.52009267520231928,0.49255163787839906,3.0130022231896461,576,144,267.13698758547594,2.6238408101605256e-05,3.4422702985319215e-10,1.8555533154314308e-10,32.000000000000078,32.00000000000005,9.3580698745654445e-13,5.1181281435219717e-14,0.99484085176621861,1.1367159280153405,0,0
48314,0.48314000000034241,1.0000000000000001e-05,423.89191441817195,2127.2667732772711,2551.1586876954429,0.25804050406203005,13.811739549860349,13.811739549860356,5.2001256600344234,1.9834724379767812,0.54877493859958848,0.43841591160199739,3.1944812341564983,576,144,350.09498620572629,3.1476592097520192e-05,4.9538792503683533e-10,2.0376144765290926e-10,32.000000000000078,32.000000000000121,4.8205883729224297e-13,2.0483614804334138e-13,0.99678490454846058,1.1268297473504556,0,0
49980,0.49980000000035907,1.0000000000000001e-05,862.14582252181435,1547.1428802486266,2409.288702770441,0.24369086654324848,13.665156721779095,13.665156721779102,6.4206256278638136,2.2337130079787815,0.564850295783349,0.36859933855430183,3.1186909777814971,576,144,769.69706201189808,6.3981745177949941e-05,2.0468318580080606e-09,3.8293479616868295e-10,32.000000000000092,32.000000000000057,4.6984638402136625e-13,4.5496939549138915e-13,0.9979367837238271,1.1126380313834223,0,0
51646,0.51646000000028436,1.0000000000000001e-05,1406.5801289511485,902.01453071634592,2308.5946596674944,0.23350602709611878,13.431110077701806,13.431110077701813,8.0658491625065736,2.4024094243848881,0.56593399355934904,0.31356725055639595,2.902725112743366,576,144,1300.351659420375,8.891909372446144e-05,3.9533026143897791e-09,4.3778586534497865e-10,32.000000000000057,32.000000000000064,8.8107299234252423e-13,6.3204996791910162e-13,0.996256587168314,1.0929377546324048,0,0
53312,0.53312000000020854,1.0000000000000001e-05,1789.439278743607,446.0526183276163,2235.4918970712233,0.22611194620273903,13.140781945980535,13.140781945980549,9.2137497358893601,2.4290272308146892,0.54359675771051374,0.27917515106976482,2.6909864901964711,576,144,1681.1829640371095,9.4049106281886158e-05,4.4226171962107589e-09,3.7881473336193724e-10,32.000000000000064,32.000000000000028,7.9036777123064894e-13,5.5577764612735336e-13,0.99280934505091478,1.0639903905560824,0,0
54978,0.54978000000013272,1.0000000000000001e-05,1834.8510049853164,336.38731557503456,2171.238320560351,0.21961292857964043,12.905054654549652,12.905054654549645,9.1820387734536499,2.2813450363621164,0.48715973938493884,0.27428074509203576,2.5927538616887404,576,144,1739.4710039051436,7.7735709798103377e-05,3.0214202889074722e-09,2.5012461870643616e-10,32.000000000000064,32.000000000000071,1.0283995877102825e-12,6.8500760619372159e-13,0.97342677667099842,1.0241525091285011,0,0
56644,0.5664400000000569,1.0000000000000001e-05,1525.2183015962246,575.30445348330818,2100.5227550795325,0.21246030406838923,12.735991400087773,12.73599140008778,8.232117484870809,1.9855069978527726,0.41781277811985407,0.29453827842691399,2.3551268340511591,576,144,1452.8105615353686,5.3125842176892836e-05,1.4111775535020628e-09,1.3987341026041253e-10,32.000000000000043,32.000000000000057,9.0977225752908453e-13,3.7175817979573367e-13,0.95287690297424898,1.0222039861191801,0,0
58310,0.58309999999998108,1.0000000000000001e-05,991.79997730030527,1027.0955944480986,2018.8955717484039,0.20420400874912187,12.736160465142742,12.736160465142753,6.4968507668879409,1.5685732289243022,0.32959084276037481,0.30718746448562034,1.957251696634273,576,144,946.29414526674816,2.8176892548114369e-05,3.969686368339915e-10,6.0407732616776429e-11,32.000000000000085,32.000000000000099,4.3828829454639617e-13,5.214439990908204e-13,0.91208926493946074,1.0209683697197445,0,0
59976,0.59975999999990526,1.0000000000000001e-05,453.46726010635336,1480.5317556938119,1933.9990158001651,0.19561702817606977,12.737609533177508,12.737609533177512,4.2247538079408073,1.1283680057273762,0.23804491982934181,0.29926705652181268,1.4054887605748012,576,144,429.5478591341564,1.173369287756548e-05,6.8839774272515445e-11,2.3077585615776969e-11,32.000000000000078,32.000000000000092,3.3173463975799677e-13,4.0270564660715991e-13,0.87785082534463765,1.0202908432080584,0,0
61642,0.61641999999982944,1.0000000000000001e-05,121.51006633606264,1736.328131531257,1857.8381978673196,0.18791363601001018,12.702228663952965,12.702228663952969,2.22320554933814,0.89998350792372872,0.20018319387068112,0.27498526561642861,1.5798009791031322,576,144,106.07495492942071,6.4048253590912952e-06,2.0510893940229468e-11,2.7844166696636702e-11,32.000000000000057,32.000000000000071,4.1178171983347056e-13,3.1413760481768804e-13,0.85356525958267815,1.019748731276932,0,0
63308,0.63307999999975362,1.0000000000000001e-05,107.82316319955807,1689.1604298288032,1796.9835930283614,0.18175841211787139,12.639930080350759,12.639930080350769,3.3699593319071544,1.0873330602494067,0.24881113919997061,0.2418810768875288,1.9466233566445563,576,144,85.719823090753863,1.1716294976175516e-05,6.8635783984377806e-11,1.1530066835633001e-10,32.000000000000085,32.000000000000092,4.6729287106472839e-13,2.6689761511988763e-13,0.84615296730531819,1.0174420038685286,0,0
64974,0.6497399999996778,1.0000000000000001e-05,383.01674054620275,1366.4503345866317,1749.4670751328345,0.17695228763483883,12.682094276767582,12.682094276767593,4.0260422788801291,1.4700968735462967,0.33122652384974932,0.22012789770504476,2.1417052386309607,576,144,343.16632325383699,2.4222897054154631e-05,2.9337437084808654e-10,1.2310622150086511e-10,32.00000000000005,32.000000000000043,5.0603965462414635e-13,3.1741276274033225e-13,0.85650388039498815,1.0132060917100907,0,0
66640,0.66639999999960198,1.0000000000000001e-05,797.92693422424657,909.46770196080411,1707.3946361850508,0.17269681211088697,12.745181661303214,12.745181661303224,4.8102600568033731,1.7964366498936659,0.3968943851587019,0.21520864246053314,2.1538001273334109,576,144,738.69645266768941,3.8311713157162948e-05,7.3389368251836636e-10,1.4306375765173223e-10,32.00000000000005,32.000000000000064,4.8760995241536875e-13,2.8421709430404007e-13,0.88308936867115118,1.0087595864905456,0,0
68306,0.68305999999952616,1.0000000000000001e-05,1159.6008748576548,506.93784131418602,1666.5387161718409,0.16856438309148714,12.837928247089732,12.837928247089746,6.1984507469553236,1.9629474017218356,0.42528792618689787,0.21569078414218371,2.1306633092039129,576,144,1088.9843055822387,4.8502160464952175e-05,1.1762297848839848e-09,1.5553675856947649e-10,32.000000000000036,32.000000000000057,5.0015547259363302e-13,6.8467453928633404e-13,0.92192654083746917,1.0057583338550555,0,0
69972,0.69971999999945034,1.0000000000000001e-05,1310.2603095186714,314.99970505659627,1625.2600145752676,0.16438919123910267,12.967843887380731,12.967843887380745,6.9608594186582522,1.932763999636123,0.40767506939404075,0.21427054009099197,2.1289645369409902,576,144,1241.8357080425342,5.0491454622267832e-05,1.2746934949362658e-09,1.4781010248139456e-10,32.000000000000092,32.000000000000092,8.7763130096618625e-13,9.6089802781307299e-13,0.96624755272791407,1.0064496278346646,0,0
71638,0.71637999999937452,1.0000000000000001e-05,1190.3416822168547,394.34261237654005,1584.6842945933947,0.16028510344272165,13.119394347905644,13.119394347905644,6.9503809383870054,1.7146631414343776,0.34768284606629751,0.20850910439289816,2.025249773257805,576,144,1136.4659937834135,4.2658517025721638e-05,9.0987453741689128e-10,1.1528891678654334e-10,32.000000000000036,32.000000000000064,1.2568279750269085e-12,1.1936562849257371e-12,0.97951317173683761,1.0268932412565503,0,0
73304,0.7330399999992987,1.0000000000000001e-05,857.11442686905366,687.58889101724799,1544.7033178863016,0.15624117178447186,13.277813161572137,13.277813161572137,6.1478003986977567,1.3666761662986644,0.26452765923798088,0.20902044215633944,1.7736561617088848,576,144,822.7718173586079,2.8488006049844577e-05,4.0578324434799065e-10,7.1019432062829705e-11,32.000000000000078,32.000000000000078,1.243172231824019e-12,1.4702405959354792e-12,0.99136184957658768,1.0699226773929165,0,0
74970,0.74969999999922288,1.0000000000000001e-05,453.39704181292007,1049.9178764984949,1503.3149183114151,0.15205488437705389,13.405763172000515,13.405763172000515,4.6295360659856559,0.98403182591872385,0.19084059226618028,0.21509595845891549,1.3398966016226599,576,144,435.36943207558329,1.5191394365960395e-05,1.1538923139106662e-10,3.8165401831493045e-11,32.000000000000085,32.000000000000092,1.499352725309322e-12,1.4984402607609582e-12,1.0028991132590168,1.0997528469309041,0,0
76636,0.76635999999914706,1.0000000000000001e-05,141.81070710552765,1317.8600859156975,1459.6707930212251,0.14764043844566402,13.487096291521365,13.487096291521368,2.6434033057116637,0.71436156963023101,0.1696720232937704,0.21821166084366325,0.92661271619522301,576,144,132.06077210945719,7.4919129998299132e-06,2.8064380198510225e-11,3.0601598673343186e-11,32.000000000000085,32.000000000000099,1.6050771822762044e-12,1.3339884752383568e-12,1.0028321278497074,1.1133344664362435,0,0
78302,0.78301999999907124,1.0000000000000001e-05,38.597386030763971,1378.3441833858983,1416.9415694166623,0.14331853152145749,13.518245084514962,13.518245084514991,1.4301210736112813,0.73620039506024337,0.20259869389586249,0.21226379697664266,1.345489972211704,576,144,28.252366059458168,2.9834903594849621e-06,4.4506073625698542e-12,2.2684381862434622e-11,32.00000000000005,32.000000000000064,1.6388002066491936e-12,1.3511414209688155e-12,1.0024563914833913,1.1122203717032486,0,0
79968,0.79967999999899542,1.0000000000000001e-05,169.94770104129128,1208.469389360072,1378.4170904013633,0.13942191935390361,13.485968080391558,13.485968080391586,2.5036294067194942,0.98332609398982107,0.25303125475179711,0.19800192427939395,1.6338254511341201,576,144,151.90209983179827,1.1141909052105552e-05,6.207106866269582e-11,5.8842069315206826e-11,32.000000000000021,32.00000000000005,1.5531465002993627e-12,1.281169614841815e-12,1.0016291181504753,1.0999387831979983,0,0
81634,0.8163399999989196,1.0000000000000001e-05,461.21805143396955,885.31754661187256,1346.5355980458421,0.13619722133831291,13.392430368099451,13.392430368099479,3.9473276307075302,1.2511033420251458,0.29526182112612087,0.17803770409081146,1.7773824762059427,576,144,432.35635324551419,2.4082480597050781e-05,2.8998293585366364e-10,9.6581309490357789e-11,32.000000000000036,32.000000000000057,1.5496770533474091e-12,1.2655987369214472e-12,1.0001078621000155,1.079633021918323,0,0
83300,0.83299999999884378,1.0000000000000001e-05,770.1006979505878,551.32533980078995,1321.4260377513779,0.13365747983716292,13.261917199087616,13.261917199087634,5.3067840627146179,1.4360659721731459,0.31612051129536012,0.16141572487914027,1.7736706682733692,576,144,732.28026666191124,3.3793386823592655e-05,5.7099649650448291e-10,1.1228418849993051e-10,32.000000000000021,32.000000000000057,1.5198675651362237e-12,1.3226364448115646e-12,0.99863513154815575,1.0533143838014347,0,0
84966,0.84965999999876796,1.0000000000000001e-05,953.26154668235097,347.00040010571337,1300.2619467880643,0.1315168083350223,13.113792098282111,13.113792098282129,5.9548201302611581,1.4901861656175979,0.30867689662298153,0.15209337705047893,1.5833171300614133,576,144,912.64439784103411,3.5487392782822862e-05,6.29677523261174e-10,9.9352566633957044e-11,32.000000000000036,32.000000000000028,1.3660184094987926e-12,1.4074297283173109e-12,0.98580193096408475,1.0222206588550273,0,0
86632,0.86631999999869214,1.0000000000000001e-05,933.12703260102671,346.38512295706374,1279.5121555580904,0.12941804175731439,12.965599483877423,12.965599483877448,5.893057781286636,1.4049531818749923,0.27914003264839854,0.15400145361419249,1.4542576765697659,576,144,897.04527704587679,3.0021637546203455e-05,4.5064936047780649e-10,7.2341396325623006e-11,32.000000000000043,32.000000000000064,1.3507250873345811e-12,1.2821133044127464e-12,0.97037492172342088,1.0190802238227987,0,0
88298,0.88297999999861632,1.0000000000000001e-05,726.56599403541668,530.93918490186502,1257.5051789372817,0.12719211540961059,12.834895988999698,12.834895988999723,5.1492550956302781,1.188475089469236,0.22850874393787193,0.15792421880015628,1.2856982038420808,576,144,700.70858003752346,1.9877637594861917e-05,1.9756023817633393e-10,4.0599865775681802e-11,32.000000000000071,32.000000000000099,1.3362436157571267e-12,1.4099207912288136e-12,0.93921139998550274,1.0166007815009959,0,0
89964,0.8996399999985405,1.0000000000000001e-05,428.306803833392,806.16438764317991,1234.4711914765719,0.12486231061793406,12.748807898107696,12.748807898107724,3.8339122629841311,0.8813797081625846,0.16465326042170583,0.15850356788111861,0.96495481326286137,576,144,413.9929693602823,9.7206500924560889e-06,4.7245519109983288e-11,1.6433503115645609e-11,32.00000000000005,32.000000000000021,1.6232293287288257e-12,1.7791046413861977e-12,0.91175376369796013,1.0148942494152848,0,0
91630,0.91629999999846468,1.0000000000000001e-05,163.15225491337102,1048.9250598546648,1212.0773147680359,0.12259725072117258,12.702273704779927,12.702273704779955,2.2610815231013044,0.58189150425636715,0.11232355179910326,0.15142500241761711,0.65204029168788313,576,144,156.79085949928938,4.1069747710695514e-06,8.433620885100897e-12,7.74561356020901e-12,32.000000000000064,32.000000000000064,1.6032730698611886e-12,1.7927881401647028e-12,0.88975380812396132,1.0141892199067954,0,0
93296,0.93295999999838886,1.0000000000000001e-05,32.551526400712859,1159.9368064017071,1192.48833280242,0.12061589581571365,12.690620730319303,12.690620730319331,1.6737358251006604,0.51186969368796942,0.11837518366445984,0.1373934790519255,0.98277568274007887,576,144,27.584006258550136,2.6407893671538549e-06,3.4868842408364288e-12,1.8202987846436903e-11,32.000000000000057,32.000000000000064,1.6359136267851682e-12,1.7351120540354259e-12,0.87705912093846317,1.0139838862622217,0,0
94962,0.94961999999831304,1.0000000000000001e-05,76.696839095510256,1099.8507118536706,1176.547550949181,0.11900354319947228,12.711784568531211,12.71178456853124,1.9818023727992757,0.74028016609352854,0.17209338205396088,0.12572342266358283,1.2621347103262384,576,144,66.538132869688596,6.0511675540154283e-06,1.8308314383384532e-11,3.9622351236855072e-11,32.000000000000057,32.000000000000071,1.604882893246895e-12,1.7538193120003598e-12,0.87624909693328501,1.0133904357016998,0,0
