step,time,dt,solver_substeps,frame_dt,adaptive_timestep,target_dt,particle_count,max_speed,mean_speed,rms_speed,total_mass,fluid_measure_dimension,fluid_cell_count,fluid_area_estimate,fluid_volume_estimate,kinetic_energy,potential_energy,total_energy,velocity_delta_rms,ringing_index,velocity_reversal_fraction,ringing_particle_count,strong_reversal_count,active_ringing_candidate_count,strong_reversal_fraction,oscillating_particle_count,oscillating_particle_fraction,oscillation_velocity_delta_rms,alternating_acceleration_count,active_acceleration_candidate_count,alternating_acceleration_fraction,strict_ringing_particle_count,strict_ringing_particle_fraction,strict_ringing_velocity_delta_rms,stage_before_step_particle_energy,stage_before_step_particle_kinetic_energy,stage_before_step_particle_angular_momentum_x,stage_before_step_particle_angular_momentum_y,stage_before_step_particle_angular_momentum_z,stage_after_p2g_max_grid_speed,stage_after_p2g_grid_kinetic_energy,stage_after_p2g_grid_angular_momentum_x,stage_after_p2g_grid_angular_momentum_y,stage_after_p2g_grid_angular_momentum_z,stage_after_forces_max_grid_speed,stage_after_forces_grid_kinetic_energy,stage_after_first_extrapolate_max_grid_speed,stage_after_first_extrapolate_grid_kinetic_energy,stage_after_boundary_max_grid_speed,stage_after_boundary_grid_kinetic_energy,stage_before_projection_max_divergence,stage_before_projection_rms_divergence,projection_fluid_cell_count,projection_iterations,projection_converged,projection_initial_residual,projection_final_residual,projection_residual_ratio,pressure_min,pressure_max,pressure_mean,max_pressure_gradient,max_projection_velocity_delta,stage_after_projection_max_grid_speed,stage_after_projection_grid_kinetic_energy,stage_after_projection_grid_angular_momentum_x,stage_after_projection_grid_angular_momentum_y,stage_after_projection_grid_angular_momentum_z,stage_after_projection_max_divergence,stage_after_projection_rms_divergence,stage_after_second_extrapolate_max_grid_speed,stage_after_second_extrapolate_grid_kinetic_energy,stage_after_second_extrapolate_grid_angular_momentum_x,stage_after_second_extrapolate_grid_angular_momentum_y,stage_after_second_extrapolate_grid_angular_momentum_z,stage_after_g2p_max_particle_speed,stage_after_g2p_particle_energy,stage_after_g2p_particle_kinetic_energy,stage_after_g2p_particle_angular_momentum_x,stage_after_g2p_particle_angular_momentum_y,stage_after_g2p_particle_angular_momentum_z,stage_after_advect_max_particle_speed,stage_after_advect_particle_energy,stage_after_advect_particle_kinetic_energy,stage_after_advect_particle_angular_momentum_x,stage_after_advect_particle_angular_momentum_y,stage_after_advect_particle_angular_momentum_z,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,stage_after_advect_grid_residual_delta_rms,stage_after_advect_grid_residual_delta_energy_per_mass,stage_after_advect_grid_residual_delta_energy_fraction,stage_after_advect_grid_residual_reversal_fraction,stage_after_advect_grid_residual_reversal_energy_per_mass,stage_after_advect_grid_residual_reversal_energy_fraction,center_of_mass_x,center_of_mass_y,center_of_mass_z,total_momentum_x,total_momentum_y,total_momentum_z,orbital_angular_momentum_x,orbital_angular_momentum_y,orbital_angular_momentum_z,represented_angular_momentum_x,represented_angular_momentum_y,represented_angular_momentum_z,core_angular_momentum_x,core_angular_momentum_y,core_angular_momentum_z,core_radius,cfl,cfl_particle_index,cfl_particle_entity,cfl_particle_position_x,cfl_particle_position_y,cfl_particle_position_z,cfl_particle_velocity_x,cfl_particle_velocity_y,cfl_particle_velocity_z,cfl_particle_near_boundary,cfl_particle_boundary_distance,cfl_particle_boundary_collision,cfl_boundary_cell_x,cfl_boundary_cell_y,cfl_boundary_cell_z,cfl_boundary_normal_x,cfl_boundary_normal_y,cfl_boundary_normal_z,cfl_boundary_velocity_before_x,cfl_boundary_velocity_before_y,cfl_boundary_velocity_before_z,cfl_boundary_velocity_after_x,cfl_boundary_velocity_after_y,cfl_boundary_velocity_after_z,cfl_boundary_speed_before,cfl_boundary_speed_after,cfl_boundary_normal_velocity_before,cfl_boundary_normal_velocity_after,cfl_boundary_impulse,invalid_count,out_of_bounds_count,boundary_collision_count,max_poly_coeff
0,0.1,0.1,1,0.1,0,0.1,5932,3.481,0.576599,0.968582,5932,2,1483,1483,1483,2782.56,756499,759282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760113,1507.23,0,0,-379.302,2.5,524.216,0,0,-379.302,3.481,1486.88,3.481,2071.8,3.481,1992.13,0.981,0.21253,1483,172,1,81844.9,0.000694699,8.488e-09,-6727.34,217602,86821.6,23411.4,2.34114,3.481,1406.51,0,0,-12608.6,6.69884e-09,1.80395e-09,3.481,1370.57,0,0,-12490.8,3.481,761389,2782.56,0,0,-12491.8,3.481,759282,2782.56,0,0,-12491.7,0.0134609,9.05973e-05,0.00019314,0,0,0,0,0,0,31.5422,13.9998,0,897.05,-2147.57,0,0,0,-12491.7,0,0,-12491.7,0,0,-12491.7,0,0.3481,5630,5632,28.7086,39.7356,0,-5.38234e-17,-3.481,0,0,23.2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2,0.1,1,0.1,0,0.1,5932,4.56421,0.869239,1.36405,5932,2,1494,1494,1494,5518.68,753029,758548,0.476457,0.349294,0.0144976,5932,0,4521,0,0,0,0,0,0,0,0,0,0,759282,2782.56,0,0,-12491.7,3.481,998.181,0,0,-12491.7,4.462,2343.46,4.462,3283.19,4.462,3143.74,1.18747,0.203894,1494,172,1,78809.6,0.000784322,9.95212e-09,-8.48144e-12,219593,84395.8,25048.5,2.50485,4.56456,2601.06,0,0,-25447.8,9.00014e-09,2.02917e-09,4.56456,2685.01,0,0,-25196.5,4.56421,762018,5518.68,0,0,-25197.1,4.56421,758548,5518.68,0,0,-25197.1,0.025801,0.000332847,0.000357776,0.0203451,0.000206961,0.000222461,0.157876,2.98183e-05,3.20515e-05,31.5746,13.9402,0,1902.81,-3534.09,0,0,0,-25197.1,0,0,-25197.1,0,0,-25197.1,0,0.456421,5523,5525,62.3848,1.58357,0,4.5303,-0.555332,0,1,0.583572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.3,0.1,1,0.1,0,0.1,5932,7.4447,0.895435,1.54452,5932,2,1499,1499,1499,7075.49,749758,756834,0.619838,0.401315,0.00472016,5932,8,2003,0.00399401,0,0,0,910,2003,0.454319,0,0,0,758548,5518.68,0,0,-25197.1,4.462,1929.27,0,0,-25197.1,5.443,3644.21,5.443,5019.76,5.443,4731.43,5.94687,0.316374,1499,187,1,122490,0.00108881,8.88894e-09,-9.09121e-12,428095,114509,97847.9,9.78479,7.56104,3572.81,0,0,-18147.3,1.08315e-08,2.81223e-09,7.56104,3587.13,0,0,-17984.9,7.4447,760105,7075.49,0,0,-17987.2,7.4447,756834,7075.49,0,0,-17987.3,0.0909185,0.00413309,0.00346513,0.0903968,0.00408579,0.00342548,0.0600499,0.00124632,0.0010449,31.6073,13.884,0,1916.67,-3339.5,0,0,0,-17987.3,0,0,-17987.3,0,0,-17987.3,0,0.74447,5559,5561,62.5725,10.5733,0,7.42475,0.544635,0,1,0.427499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.4,0.1,1,0.1,0,0.1,5932,8.04168,0.872437,1.71358,5932,2,1506,1506,1506,8709.26,746691,755400,0.54474,0.317896,0.00354012,5932,1,2845,0.000351494,0,0,0,89,1937,0.0459473,0,0,0,756834,7075.49,0,0,-17987.3,5.89134,2478.22,0,0,-17987.3,6.424,4169.85,6.424,5944.61,6.424,5694.83,7.52324,0.34615,1506,189,1,134331,0.00106166,7.90332e-09,-1.17073e-11,302654,121971,113210,11.321,8.4979,4618.45,0,0,-12986.4,1.01725e-08,2.73574e-09,8.4979,4621.23,0,0,-12775,8.04168,758467,8709.26,0,0,-12778.9,8.04168,755400,8709.26,0,0,-12784.6,0.133113,0.00885958,0.00603438,0.15462,0.0119537,0.00814181,0.030114,0.00245793,0.00167413,31.6351,13.8313,0,1620.45,-3142.15,0,0,0,-12784.6,0,0,-12784.6,0,0,-12784.6,0,0.804168,5575,5577,62.6431,14.6353,0,7.1989,3.5839,0,1,0.356888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.5,0.1,1,0.1,0,0.1,5932,7.405,0.723097,1.80181,5932,2,1499,1499,1499,9629.18,744088,753717,0.652805,0.362305,0.017532,5932,12,3730,0.00321716,0,0,0,57,2950,0.019322,0,0,0,755400,8709.26,0,0,-12784.6,6.424,2922.59,0,0,-12784.6,7.405,4526.53,7.405,6664.26,7.405,6412.53,8.965,0.392787,1499,192,1,152075,0.00140894,9.26476e-09,-8.88053e-12,324560,136301,101369,10.1369,7.405,5181.14,0,0,-4159.9,1.34309e-08,3.63908e-09,7.405,5131.23,0,0,-4001.32,7.405,756320,9629.18,0,0,-4005.12,7.405,753717,9629.18,0,0,-4009.38,0.116492,0.00678521,0.00417999,0.152287,0.0115957,0.00714349,0.0643264,0.00151749,0.000934841,31.6471,13.7866,0,698.466,-2665.77,0,0,0,-4009.38,0,0,-4009.38,0,0,-4009.38,0,0.7405,5805,5807,32.3708,42.104,0,-9.26526e-17,-7.405,0,0,20.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.6,0.1,1,0.1,0,0.1,5932,8.386,0.689837,1.98466,5932,2,1507,1507,1507,11682.7,741419,753101,0.394344,0.198696,0.00792313,5932,7,2243,0.00312082,0,0,0,22,2243,0.00980829,0,0,0,753717,9629.18,0,0,-4009.38,7.405,3584.59,0,0,-4009.38,8.386,5116.01,8.386,7640.7,8.386,7479.51,6.29522,0.324206,1507,193,1,125857,0.00110267,8.76131e-09,-1.66171e-11,257098,121174,76103.3,7.61033,8.386,6606.36,0,0,-574.97,1.06482e-08,2.84047e-09,8.386,6515.1,0,0,-567.653,8.386,755771,11682.7,0,0,-568.284,8.386,753101,11682.7,0,0,-569.173,0.0840565,0.00353275,0.00179379,0.0967835,0.00468352,0.0023781,0.038489,0.000418064,0.000212276,31.6514,13.7407,0,252.351,-2723.94,0,0,0,-569.173,0,0,-569.173,0,0,-569.173,0,0.8386,5852,5854,34.1503,32.7622,0,8.04919e-16,-8.386,0,0,28.8497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.7,0.1,1,0.1,0,0.1,5932,9.367,0.736508,2.20624,5932,2,1508,1508,1508,14436.9,738463,752900,0.238915,0.108291,0.00118004,5932,1,497,0.00201207,0,0,0,5,496,0.0100806,0,0,0,753101,11682.7,0,0,-569.173,8.386,4343.81,0,0,-569.173,9.367,5904.67,9.367,8946.26,9.367,8854.84,2.60658,0.219683,1508,179,1,85309.4,0.000723558,8.48157e-09,-2.12602e-11,226284,111388,30224.6,3.02246,9.367,8157.03,0,0,32.2527,6.42362e-09,1.86325e-09,9.367,8104.14,0,0,24.8866,9.367,755856,14436.9,0,0,24.4367,9.367,752900,14436.9,0,0,24.2714,0.0701974,0.00246384,0.00101237,0.0461948,0.00106698,0.000438411,0.0133642,0.000123514,5.07506e-05,31.6552,13.6899,0,220.876,-3014.65,0,0,0,24.2714,0,0,24.2714,0,0,24.2714,0,0.9367,5642,5644,28.9206,38.5047,0,7.23021e-16,-9.367,0,0,24.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.8,0.1,1,0.1,0,0.1,5932,10.348,0.79275,2.43105,5932,2,1509,1509,1509,17529,735200,752729,0.229579,0.0944362,0.00118004,5932,0,401,0,0,0,0,0,387,0,0,0,0,752900,14436.9,0,0,24.2714,9.367,5406,0,0,24.2714,10.348,7051.02,10.348,10645.6,10.348,10566.7,1.29818,0.203886,1509,181,1,79201.2,0.000757991,9.57045e-09,-2.64829e-11,225502,110188,16732.9,1.67329,10.348,9882.45,0,0,312.193,8.78668e-09,1.95128e-09,10.348,9832.44,0,0,305.13,10.348,755992,17529,0,0,304.793,10.348,752729,17529,0,0,304.772,0.0631735,0.00199545,0.000675281,0.0136591,9.32855e-05,3.15688e-05,0.00392017,1.04457e-06,3.53492e-07,31.6595,13.6338,0,254.321,-3327.01,0,0,0,304.772,0,0,304.772,0,0,304.772,0,1.0348,5642,5644,28.9206,37.4699,0,3.21285e-16,-10.348,0,0,25.5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.9,0.1,1,0.1,0,0.1,5932,11.329,0.850832,2.6567,5932,2,1511,1511,1511,20934.1,731631,752565,0.22947,0.0863742,0.000505732,5932,1,384,0.00260417,0,0,0,0,369,0,0,0,0,752729,17529,0,0,304.772,10.348,6509.95,0,0,304.772,11.329,8248.1,11.329,12557.2,11.329,12479.7,0.999716,0.201891,1511,179,1,78478.3,0.000613122,7.81263e-09,-2.24115e-11,225601,110091,13394.1,1.33941,11.329,11796,0,0,582.052,5.6335e-09,1.5773e-09,11.329,11746.4,0,0,577.565,11.329,756134,20934.1,0,0,577.213,11.329,752565,20934.1,0,0,577.226,0.0578659,0.00167423,0.000474419,0.0102339,5.23661e-05,1.48387e-05,0.0033856,3.28597e-07,9.31128e-08,31.6644,13.5725,0,294.634,-3640.25,0,0,0,577.226,0,0,577.226,0,0,577.226,0,1.1329,5642,5644,28.9206,36.337,0,2.72792e-17,-11.329,0,0,26.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.1,1,0.1,0,0.1,5932,12.31,0.909571,2.88277,5932,2,1511,1511,1511,24648.5,727753,752402,0.229491,0.079608,0.00134862,5932,1,372,0.00268817,0,0,0,0,351,0,0,0,0,752565,20934.1,0,0,577.226,11.329,7774.59,0,0,577.226,12.31,9605.1,12.31,14481.4,12.31,14404.4,1.08062,0.20222,1511,179,1,78606.3,0.000735173,9.35259e-09,-2.10714e-11,225620,109978,12319.4,1.23194,12.31,13720.9,0,0,871.684,7.49169e-09,1.89129e-09,12.31,13670.2,0,0,871.718,12.31,756279,24648.5,0,0,871.155,12.31,752402,24648.5,0,0,871.145,0.0540911,0.00146293,0.000352073,0.00910354,4.14372e-05,9.97244e-06,0.00320741,1.14144e-07,2.74703e-08,31.6702,13.5059,0,337.837,-3953.89,0,0,0,871.145,0,0,871.145,0,0,871.145,0,1.231,5642,5644,28.9206,35.106,0,4.10862e-16,-12.31,0,0,27.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
