step,time,dt,kinetic_energy,elastic_energy,total_energy,normalized_total_energy,width,height,max_speed,rms_linear_mode,rms_bilinear_mode,rms_quadratic_mode,max_abs_coeff,particle_count,total_mass,stage_after_advect_particle_kinetic_energy,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,center_of_mass_x,center_of_mass_y,total_momentum_x,total_momentum_y,min_deformation_determinant,max_deformation_determinant,invalid_count,out_of_bounds_count
48314,0.48314000000034241,1.0000000000000001e-05,0.77424479860508344,8039.2383076239676,8040.0125524225723,0.81321828457730216,11.630924378206064,11.630924378206064,0.18465318920267368,0,0,0,0,576,144,0.75676610623614438,2.616156346299111e-08,3.4221370141405567e-16,6.5117574105759097e-14,31.999999999999957,32.000000000000007,9.7422070410857486e-15,6.7029715111743826e-14,0.82658508673561404,0.84342529535989264,0,0
49980,0.49980000000035907,1.0000000000000001e-05,0.77050269029637808,7981.1846802382015,7981.9551829284983,0.80734599095596749,11.635269118752781,11.635269118752781,0.18415807202523632,0,0,0,0,576,144,0.75313289781995707,2.5994168945331122e-08,3.3784840957920848e-16,6.4597059987906241e-14,31.999999999999975,31.999999999999975,6.168676680573526e-15,6.2228000530240024e-14,0.82714145341791001,0.84449520366883091,0,0
51646,0.51646000000028436,1.0000000000000001e-05,0.76676767984926897,7923.4930188038479,7924.2597864836971,0.80151030960361547,11.639602192512445,11.639602192512445,0.18366283491275001,0,0,0,0,576,144,0.74950625870653875,2.5827701245702111e-08,3.3353507581862117e-16,6.4080920419135066e-14,31.999999999999986,31.999999999999993,3.5804692544161298e-15,4.994615832032423e-14,0.82769670878299839,0.84555978770512397,0,0
53312,0.53312000000020854,1.0000000000000001e-05,0.76303984273673409,7866.1615652262944,7866.9246050690308,0.79571106270294811,11.643923596764914,11.643923596764914,0.18316748682513709,0,0,0,0,576,144,0.7458862662496869,2.5662154302433453e-08,3.2927308172095185e-16,6.3569106864183942e-14,32.000000000000021,32.000000000000021,1.2614909117303341e-14,5.2353954504980038e-14,0.82825085056251657,0.84661906578407931,0,0
54978,0.54978000000013272,1.0000000000000001e-05,0.75931925400502198,7809.188567648941,7809.9478869029463,0.78994807306757664,11.648233329001069,11.648233329001069,0.18267203671485208,0,0,0,0,576,144,0.74227299735836816,2.5497522169965913e-08,3.2506181840395159e-16,6.3061571708376065e-14,32.000000000000007,32,1.9206858326015208e-14,3.9371284010769614e-14,0.82880387651204568,0.84767305614121069,0,0
56644,0.5664400000000569,1.0000000000000001e-05,0.75560598826471603,7752.5722803915842,7753.3278863798487,0.78422116413578824,11.652531386922298,11.652531386922298,0.18217649352642065,0,0,0,0,576,144,0.73866652848833947,2.5333798965868992e-08,3.2090068502153242e-16,6.2558267988133938e-14,32.000000000000021,32.000000000000014,1.1782241848834474e-14,3.5395297803830772e-14,0.82935578441144997,0.84872177693358497,0,0
58310,0.58309999999998108,1.0000000000000001e-05,0.75190011968236536,7696.3109638955839,7697.0628640152663,0.77853015996499975,11.656817768441481,11.656817768441481,0.18168086619606563,0,0,0,0,576,144,0.73506693563431647,2.5170978906384156e-08,3.1678908955281806e-16,6.2059149560547985e-14,31.999999999999993,31.999999999999982,1.2420620087993939e-15,3.2605862454460066e-14,0.82990657206469032,0.84976524624110861,0,0
59976,0.59975999999990526,1.0000000000000001e-05,0.74820172197164769,7640.4028846650344,7641.1510863870062,0.77287488522580527,11.661092471681187,11.661092471681187,0.1811851636511955,0,0,0,0,576,144,0.73147429432166489,2.5009056303836512e-08,3.1272644860423241e-16,6.1564171083700267e-14,32.000000000000007,31.999999999999982,-1.0200174038743626e-15,1.8436641102681506e-14,0.83045623730022033,0.85080348206780387,0,0
61642,0.61641999999982944,1.0000000000000001e-05,0.7445108683851972,7584.8463152154263,7585.5908260838114,0.76725516519678394,11.665355494974456,11.665355494974456,0.18068939481001742,0,0,0,0,576,144,0.7278886795987326,2.4848025559185172e-08,3.087121870949598e-16,6.1073287973265176e-14,32.000000000000007,31.999999999999993,-6.4531713306337224e-15,9.3675067702747583e-15,0.83100477797080452,0.85183650234308528,0,0
63308,0.63307999999975362,1.0000000000000001e-05,0.74082763170614474,7529.6395340194304,7530.3803616511368,0.76167082575901435,11.669606836864215,11.669606836864215,0.1801935685810673,0,0,0,0,576,144,0.72431016602890097,2.4687881147633407e-08,3.0474573777983652e-16,6.0586456325514104e-14,31.999999999999982,32.000000000000007,-6.4531713306337224e-16,6.7307270867900115e-16,0.83155219195386154,0.85286432492299613,0,0
64974,0.6497399999996778,1.0000000000000001e-05,0.73715208423999867,7474.780825457764,7475.5179775420038,0.75612169339110447,11.67384649610338,11.67384649610338,0.17969769386278311,0,0,0,0,576,144,0.72073882768295106,2.4528617621851033e-08,3.0082654121949049e-16,6.01036329273526e-14,32,32.000000000000028,1.0359768598533492e-14,1.5619450177695171e-14,0.83209847715137475,0.85388696759144933,0,0
66640,0.66639999999960198,1.0000000000000001e-05,0.73348429780637059,7420.2684797678448,7421.001964065651,0.75060759516399722,11.678074471654259,11.678074471654259,0.17920177954302005,0,0,0,0,576,144,0.7171747381312662,2.4370229633983994e-08,2.9695404620655584e-16,5.9624775358244287e-14,31.999999999999982,31.999999999999975,6.3907212854985573e-15,7.1331829332166308e-15,0.8326436314900687,0.85490444806142263,0,0
68306,0.68305999999952616,1.0000000000000001e-05,0.72982434373118998,7366.1007929985972,7366.830617342328,0.74512835873639871,11.6822907626884,11.6822907626884,0.17870583449861774,0,0,0,0,576,144,0.7136179704365142,2.4212711900333297e-08,2.9312770878427084e-16,5.9149841811096915e-14,32.000000000000014,32.000000000000028,1.7971735211119721e-15,7.8270723236073536e-15,0.83318765292151042,0.85591678397618209,0,0
69972,0.69971999999945034,1.0000000000000001e-05,0.72617229283878337,7312.2760669639147,7313.0022392567535,0.73968381235007008,11.686495368586524,11.686495368586524,0.17820986759494059,0,0,0,0,576,144,0.7100685971461862,2.4056059220776877e-08,2.8934699261676207e-16,5.8678791181884963e-14,32.000000000000021,32.000000000000085,4.7531423241764514e-15,7.778500066280003e-15,0.83373053942215092,0.85692399291041943,0,0
71638,0.71637999999937452,1.0000000000000001e-05,0.7225282154440148,7258.7926091972067,7259.5151374126508,0.7342737848252292,11.690688288937984,11.690688288937984,0.17771388768539695,0,0,0,0,576,144,0.70652669028517745,2.3900266470059823e-08,2.8561136866993296e-16,5.8211583021458819e-14,32.000000000000028,32.000000000000007,1.4890866317784912e-14,1.6708856520608606e-14,0.83427228899339756,0.85792609237147077,0,0
73304,0.7330399999992987,1.0000000000000001e-05,0.71889218134466271,7205.6487329089205,7206.3676250902654,0.72889810555625367,11.694869523540579,11.694869523540579,0.1772179036109883,0,0,0,0,576,144,0.70299232134860257,2.3745328592799728e-08,2.8192031499001612e-16,5.7748177505872656e-14,32.000000000000028,32.000000000000028,3.1558089474970075e-14,1.9359513991901167e-14,0.83481289966183359,0.85892309980040404,0,0
74970,0.74969999999922288,1.0000000000000001e-05,0.71526425981392394,7152.8427569449468,7153.5580212047607,0.72355660450747272,11.699039072400303,11.699039072400303,0.17672192419983182,0,0,0,0,576,144,0.69946556129471749,2.3591240601757742e-08,2.7827331656501146e-16,5.7288535422861839e-14,32.000000000000014,32,3.1415842149939976e-14,3.343506027597698e-14,0.83535236947908154,0.85991503257317747,0,0
76636,0.76635999999914706,1.0000000000000001e-05,0.71164451959302977,7100.3730057468892,7101.0846502664826,0.71824911220914822,11.703196935730869,11.703196935730869,0.17622595826669707,0,0,0,0,576,144,0.69594648053795882,2.3437997600797846e-08,2.746698657675028e-16,5.683261827818996e-14,32.000000000000007,32.000000000000007,2.9049679328707612e-14,2.5909829837189591e-14,0.83589069652207404,0.8609019080017194,0,0
78302,0.78301999999907124,1.0000000000000001e-05,0.70803302888390418,7048.2378093127481,7048.9458423416318,0.71297545975349663,11.707343113953485,11.707343113953485,0.17573001461252943,0,0,0,0,576,144,0.69243514894199654,2.3285594728260109e-08,2.7110946092438749e-16,5.6380388015695134e-14,31.999999999999986,32,3.2692598628258907e-14,2.8910901450629467e-14,0.83642787889299786,0.8618837433350508,0,0
79968,0.79967999999899542,1.0000000000000001e-05,0.70442985534190605,6996.4355031584646,6997.1399330138065,0.70773547879079945,11.711477607696967,11.711477607696967,0.17523410202397446,0,0,0,0,576,144,0.68893163581288175,2.3134027215963281e-08,2.6759160761446493e-16,5.5931807298936238e-14,32.000000000000036,32.000000000000021,4.2969100499945512e-14,3.5429992273350308e-14,0.83696391471947651,0.86286055576034204,0,0
81634,0.8163399999989196,1.0000000000000001e-05,0.7008350660689705,6944.9644282839799,6945.6652633500489,0.70252900152596842,11.715600417796612,11.715600417796612,0.17473822927290394,0,0,0,0,576,144,0.68543600989255771,2.2983290359263566e-08,2.6411581786910881e-16,5.5486839360916877e-14,32.000000000000014,32.000000000000014,4.4294429235591792e-14,3.1048080773032893e-14,0.83749880215459649,0.86383236240398142,0,0
83300,0.83299999999884378,1.0000000000000001e-05,0.69724872760659795,6893.8229311367731,6894.5201798643793,0.69735586071485767,11.7197115452941,11.7197115452941,0.17424240511594377,0,0,0,0,576,144,0.68194833935223576,2.2833379504691971e-08,2.6068160980264365e-16,5.5045447939915969e-14,32.000000000000036,31.999999999999993,4.8031023602845835e-14,3.0263985761891377e-14,0.83803253937689703,0.86479918033257763,0,0
