step,time,dt,kinetic_energy,elastic_energy,total_energy,normalized_total_energy,width,height,max_speed,rms_linear_mode,rms_bilinear_mode,rms_quadratic_mode,max_abs_coeff,particle_count,total_mass,stage_after_advect_particle_kinetic_energy,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,center_of_mass_x,center_of_mass_y,total_momentum_x,total_momentum_y,min_deformation_determinant,max_deformation_determinant,invalid_count,out_of_bounds_count
264894,2.6489400000088863,1.0000000000000001e-05,0.75813755248250414,1.1411267333308708,1.8992642858133748,0.00019210373546030128,12.7794401174285,12.779440117428535,0.16666023939537525,0,0,0,0,576,144,0.74394289671385305,2.1389975498225872e-08,2.2876552590735155e-16,4.4280597175034384e-14,32.000000000000071,32.000000000000085,1.4185527752452742e-13,2.2335952531982173e-13,0.99662167295716497,1.0046747034874501,0,0
266560,2.6656000000089954,1.0000000000000001e-05,1.0382782644886328,0.84735054450197633,1.8856288089906093,0.0001907245561370225,12.783707050258851,12.783707050258887,0.18494450613621594,0,0,0,0,576,144,1.0211369283848915,2.4350744685602234e-08,2.9647938337169268e-16,4.1809310797336949e-14,32.000000000000099,32.000000000000114,1.3807704979384994e-13,2.3323010189812976e-13,0.99732202773301237,1.0053633322175104,0,0
268226,2.6822600000091046,1.0000000000000001e-05,1.0618351807178357,0.80557515720747797,1.8674103379253135,0.00018888182346829343,12.788124817092001,12.788124817092037,0.17811872217310065,0,0,0,0,576,144,1.045650236624819,2.1370274186985035e-08,2.2834430941345943e-16,3.1446060454825559e-14,32.000000000000085,32.000000000000121,1.3430923040402831e-13,2.327929515821836e-13,0.99801008054027662,1.0059523916161175,0,0
269892,2.6989200000092137,1.0000000000000001e-05,0.8300964227363159,0.99058926683873461,1.8206856895750505,0.00018415579373499041,12.792112879160261,12.792112879160292,0.14848621068992637,0,0,0,0,576,144,0.81815814657987229,1.4297007623506153e-08,1.0220221349329654e-16,1.798811000604021e-14,32.000000000000099,32.000000000000121,1.2327291964986387e-13,2.2263094145991147e-13,0.9985994490116965,1.0063711223578879,0,0
271558,2.7155800000093229,1.0000000000000001e-05,0.46756933888623509,1.2733303872089368,1.7408997260951717,0.00017608573116588359,12.795178416603946,12.795178416603978,0.10125818535756667,0,0,0,0,576,144,0.46103761321131426,6.8089357884701223e-09,2.3180803285754625e-17,7.2402675562426493e-15,32.000000000000107,32.000000000000085,1.149982886694545e-13,2.2171153801764376e-13,0.99902117633080811,1.00657467643842,0,0
273224,2.732240000009432,1.0000000000000001e-05,0.14893100151656641,1.4936857917433972,1.6426167932599636,0.00016614476683002674,12.796974113142745,12.796974113142777,0.054343184428416055,0,0,0,0,576,144,0.14650349313374805,2.3599577950236904e-09,2.7847003971465391e-18,2.737114649002128e-15,32.000000000000085,32.000000000000107,1.1021912549313839e-13,2.2454954562434182e-13,0.99923162261381449,1.0065484339748059,0,0
274890,2.7489000000095412,1.0000000000000001e-05,0.0098730290411560839,1.5400826981020133,1.5499557271431694,0.00015677243404531012,12.797333909991643,12.797333909991675,0.017658130636905994,0,0,0,0,576,144,0.0086615443314803416,5.0536235310442903e-10,1.2769555396762282e-19,2.1229654973170362e-15,32.000000000000057,32.000000000000142,1.1101796565382571e-13,2.1979857170451034e-13,0.99921659967200205,1.0063080270624212,0,0
276556,2.7655600000096503,1.0000000000000001e-05,0.08632347503140389,1.3970726540706142,1.4833961291020181,0.00015004017065787669,12.796283497412368,12.7962834974124,0.073238576717871165,0,0,0,0,576,144,0.083385010357012262,4.5574161677692335e-09,1.0385021063122205e-17,1.7934194967044264e-14,32.000000000000092,32.000000000000135,1.1128251098391218e-13,2.2018324663530819e-13,0.99894522530087315,1.0058953931974228,0,0
278222,2.7822200000097594,1.0000000000000001e-05,0.30804857976617567,1.1417789553472182,1.4498275351133938,0.00014664482839427839,12.794025828814526,12.794025828814558,0.11691226958614345,0,0,0,0,576,144,0.30177235458785084,1.008666811706239e-08,5.0870436851881472e-17,2.4274400206908721e-14,32.000000000000099,32.000000000000085,1.1046719095020308e-13,2.1910945280367855e-13,0.99848609335627947,1.0053717240345177,0,0
279888,2.7988800000098686,1.0000000000000001e-05,0.5436805685266658,0.8966667823348472,1.440347350861513,0.00014568594193427301,12.790905111565948,12.79090511156598,0.14382863137173849,0,0,0,0,576,144,0.53439164944952244,1.4130574780709148e-08,9.9836571816606704e-17,2.6902490629061441e-14,32.000000000000121,32.000000000000121,1.0122111482324669e-13,2.1543183903460772e-13,0.99795917979371851,1.0048084989651453,0,0
281554,2.8155400000099777,1.0000000000000001e-05,0.6699388427786388,0.76605744258270514,1.4359962853613439,0.00014524584734498474,12.787355179241274,12.787355179241306,0.15152798815838817,0,0,0,0,576,144,0.6595198118365786,1.4842556507275818e-08,1.1015074183583787e-16,2.4050387175126972e-14,32.000000000000043,32.000000000000085,1.0260542415707619e-13,2.1697227348127512e-13,0.9974359746889655,1.0042778938121235,0,0
283220,2.8322000000100869,1.0000000000000001e-05,0.62934273988977518,0.78840854629756596,1.4177512861873411,0.0001434004314536966,12.78383966308963,12.783839663089662,0.1401107028735791,0,0,0,0,576,144,0.62015951015398219,1.2127061699536449e-08,7.3532812732181937e-17,1.7074196009326701e-14,32.000000000000092,32.000000000000064,9.0351337522776021e-14,2.2114254871752337e-13,0.99698332979614213,1.0038437740677584,0,0
284886,2.848860000010196,1.0000000000000001e-05,0.45024857593812778,0.92525937561311278,1.3755079515512405,0.00013912767044696862,12.780791886491631,12.780791886491663,0.11207968781365005,0,0,0,0,576,144,0.44396426352813001,7.5299436935396703e-09,2.8350026013938929e-17,9.1953431421611384e-15,32.000000000000028,32.000000000000071,9.4195484745540625e-14,2.2205848271283912e-13,0.99662908735215461,1.003554282688234,0,0
286552,2.8655200000103052,1.0000000000000001e-05,0.22391027640961444,1.0880043554788446,1.3119146318884589,0.00013269543542375828,12.778561948826052,12.778561948826084,0.072720222104801474,0,0,0,0,576,144,0.22076229355353261,3.3461588172660585e-09,5.5983894151836945e-18,3.6517471476047729e-15,32.000000000000064,32.000000000000064,1.0187684029716593e-13,2.2382963538181144e-13,0.99635815100380942,1.0034367688186905,0,0
288218,2.8821800000104143,1.0000000000000001e-05,0.054237500326946596,1.1856065423796305,1.2398440427065771,0.00012540575515014905,12.777377167431755,12.777377167431787,0.035458798438322205,0,0,0,0,576,144,0.053072848793255578,1.1211666889293627e-09,6.2850737218241517e-19,1.7052987290191163e-15,32.000000000000057,32.000000000000036,1.0614859685675881e-13,2.2145826839015115e-13,0.99625685458295621,1.0034955072856442,0,0
289884,2.8988400000105234,1.0000000000000001e-05,0.007099354542276809,1.1682922021157554,1.1753915566580322,0.00011888661854440492,12.777320103878687,12.777320103878719,0.021445101324587455,0,0,0,0,576,144,0.0060708103631193716,8.283060938341617e-10,3.4304549254140354e-19,8.1370604520814802e-15,32.000000000000057,32.000000000000107,1.0620714377407303e-13,2.2108139971499519e-13,0.99632907907064172,1.0037123499134109,0,0
291550,2.9155000000106326,1.0000000000000001e-05,0.083262199510389351,1.0468835842267856,1.1301457837371749,0.00011431017172928311,12.778326030352922,12.778326030352954,0.062426380088240307,0,0,0,0,576,144,0.080781956256444964,3.7818869605349226e-09,7.1513344911320363e-18,1.2747799315990273e-14,32.000000000000085,32.000000000000142,1.0432800456872116e-13,2.2168204771855216e-13,0.99655656632288014,1.0040501235135082,0,0
293216,2.9321600000107417,1.0000000000000001e-05,0.22521882175894764,0.88117891415494909,1.1063977359138968,0.00011190814230619634,12.780199186330996,12.780199186331028,0.092770199519568067,0,0,0,0,576,144,0.22068495955481832,6.9452708747627251e-09,2.4118393761913695e-17,1.5737586778482411e-14,32.000000000000036,32.00000000000005,1.0182132914593467e-13,2.1791596305220651e-13,0.99690239700944117,1.0044582753232147,0,0
294882,2.9488200000108509,1.0000000000000001e-05,0.3509833400191556,0.74622113407830148,1.0972044740974571,0.00011097827701614995,12.782644822507738,12.78264482250777,0.10922731482751524,0,0,0,0,576,144,0.34495516325762648,8.758427821824663e-09,3.835502895505615e-17,1.6011136396260234e-14,32.000000000000036,32.000000000000071,9.8095143119536488e-14,2.1644838699153013e-13,0.99731665644136203,1.0048799854254327,0,0
296548,2.96548000001096,1.0000000000000001e-05,0.39585831214752559,0.69490170355634062,1.0907600157038662,0.00011032644328259604,12.785312137585855,12.785312137585887,0.11049614569306539,0,0,0,0,576,144,0.38965649383160528,8.4210656833749461e-09,3.5457173621857574e-17,1.3103420788210794e-14,32.000000000000036,32.000000000000028,9.2238716664638787e-14,2.1343690703723439e-13,0.99774347444268274,1.0052597742901952,0,0
298214,2.9821400000110692,1.0000000000000001e-05,0.34141038316384037,0.73514093464196772,1.0765513178058082,0.00010888928471407437,12.787842030798803,12.787842030798835,0.097281533060738182,0,0,0,0,576,144,0.33639677595410483,6.2407893886857617e-09,1.9473726096966401e-17,8.3360387447274753e-15,32.000000000000021,32.000000000000043,8.6458618042684066e-14,2.0301468839356573e-13,0.99812847340085897,1.0055505771730615,0,0
299880,2.9988000000111783,1.0000000000000001e-05,0.21920171370028618,0.83097696540069432,1.0501786791009806,0.00010622178738524812,12.789913263156794,12.789913263156826,0.072091230814009546,0,0,0,0,576,144,0.21611894646349764,3.390675335368019e-09,5.7483396149365135e-18,3.8301172483590475e-15,32.00000000000005,32.000000000000036,7.9916975814775526e-14,1.9188990674212647e-13,0.99842563690831487,1.0057193547374756,0,0
301546,3.0154600000112874,1.0000000000000001e-05,0.090216166319070853,0.92445567121486416,1.014671837533935,0.00010263039836668117,12.791281167458543,12.791281167458575,0.042344355844056769,0,0,0,0,576,144,0.08889568904261079,1.271322329641095e-09,8.081302329220305e-19,1.3090708311365106e-15,32.000000000000057,32.000000000000028,7.7203000936609811e-14,1.8735794166113706e-13,0.99860272755340218,1.0057505521491539,0,0
303212,3.0321200000113966,1.0000000000000001e-05,0.012449946310662027,0.96559650439495592,0.97804645070561791,9.8925872527411222e-05,12.791804358946177,12.791804358946212,0.016718073415439974,0,0,0,0,576,144,0.011986356699671194,3.6064674148978294e-10,6.5033036073599164e-20,7.8128470797751958e-16,32.000000000000085,32.000000000000085,7.6690064888806919e-14,1.8475179068902503e-13,0.99864462155411415,1.0056470659991708,0,0
304878,3.0487800000115057,1.0000000000000001e-05,0.013458614559538191,0.93524181938645945,0.94870043394599768,9.5957628727686751e-05,12.791456737233432,12.791456737233467,0.033095705754592294,0,0,0,0,576,144,0.012715134597648092,9.9874140303618157e-10,4.9874219506934014e-19,5.648298532177627e-15,32.00000000000005,32.000000000000071,7.718218425489809e-14,1.836603785720925e-13,0.99855424563636341,1.005428754922798,0,0
306544,3.0654400000116149,1.0000000000000001e-05,0.080450471785295311,0.85068081334808199,0.93113128513337728,9.4180572663940014e-05,12.790324142037729,12.790324142037765,0.062488907001547543,0,0,0,0,576,144,0.078618637651688278,2.971351960411702e-09,4.4144662363212326e-18,8.0856544581515127e-15,32.00000000000005,32.00000000000005,7.8466746988858915e-14,1.7983010913713571e-13,0.99835114407931591,1.0051288672418361,0,0
308210,3.082100000011724,1.0000000000000001e-05,0.17073542975667463,0.75329022538948864,0.9240256551461633,9.3461863807285038e-05,12.788587030928273,12.788587030928309,0.082651613440385782,0,0,0,0,576,144,0.1676776218451721,4.7515884817529496e-09,1.1288796549963649e-17,9.6947146870086403e-15,32.000000000000064,32.000000000000028,7.4027589613834266e-14,1.8416518310360175e-13,0.99806801618302565,1.0047890059465392,0,0
309876,3.0987600000118332,1.0000000000000001e-05,0.23529615855026065,0.68609175451803106,0.92138791306829171,9.3195065705449021e-05,12.786492223298914,12.78649222329895,0.091549365288117732,0,0,0,0,576,144,0.23153265446699178,5.4914446303739021e-09,1.5077982064231183e-17,9.3776379933891857e-15,32.000000000000085,32.000000000000128,7.2903488801401295e-14,1.7363541160442253e-13,0.99774580159969994,1.0044533798130866,0,0
311542,3.1154200000119423,1.0000000000000001e-05,0.24279006191551639,0.67303790240708117,0.9158279643225975,9.2632696934028544e-05,12.78431792418564,12.784317924185675,0.088685698782523956,0,0,0,0,576,144,0.23917575229915089,4.9114800361697644e-09,1.2061318072847076e-17,7.2617302790391734e-15,32.000000000000078,32.000000000000057,7.8079903653716087e-14,1.7616116898544476e-13,0.99742803017165371,1.004163105545808,0,0
313208,3.1320800000120514,1.0000000000000001e-05,0.19250416588586503,0.70968893369223296,0.90219309957809801,9.1253579520259772e-05,12.782336808437432,12.782336808437478,0.075077150291213007,0,0,0,0,576,144,0.18978212199940137,3.3879109077469365e-09,5.7389701594153352e-18,4.3545287313947333e-15,32.000000000000071,32.000000000000085,8.1382817151975928e-14,1.8481570440709305e-13,0.99715518923683355,1.0039512498231005,0,0
314874,3.1487400000121606,1.0000000000000001e-05,0.11132558262307589,0.76845046089287017,0.87977604351594607,8.8986175115444082e-05,12.780781894327735,12.780781894327788,0.053040709287427691,0,0,0,0,576,144,0.10978289547030268,1.7116584999151292e-09,1.4648874101658551e-18,1.9214631401211676e-15,32.000000000000064,32.000000000000114,8.6361473528029364e-14,1.8374017585198743e-13,0.99695980429191589,1.0038391582041366,0,0
316540,3.1654000000122697,1.0000000000000001e-05,0.037937121506900248,0.81427337040983705,0.85221049191673726,8.6198018947928991e-05,12.779819317433198,12.779819317433251,0.029355600364684577,0,0,0,0,576,144,0.037315740779447576,6.3141016017816145e-10,1.9933939518810575e-19,7.6924301398641383e-16,32.000000000000043,32.000000000000085,8.8331252035001029e-14,1.8845602162143038e-13,0.99686279608226691,1.0038344336852869,0,0
318206,3.1820600000123789,1.0000000000000001e-05,0.0031554327946329203,0.82219842736728543,0.82535386016191836,8.3481567466942532e-05,12.779531039948484,12.779531039948537,0.0094715187547615536,0,0,0,0,576,144,0.0028330068283168547,1.2390939522314586e-10,7.6767691122828812e-21,3.9020546676031206e-16,32.000000000000078,32.000000000000057,8.9352678901699623e-14,1.8815764918356237e-13,0.99687149098214489,1.0039307224645608,0,0
319872,3.198720000012488,1.0000000000000001e-05,0.016173405369137552,0.78819234261685245,0.80436574798599003,8.135869558472368e-05,12.779909137696158,12.779909137696212,0.029221541021009299,0,0,0,0,576,144,0.015498623427994129,9.5938443101512508e-10,4.6020924323710757e-19,4.2758720688811825e-15,32.000000000000071,32.000000000000071,8.8794423203086836e-14,1.8698931292249199e-13,0.99697944259565752,1.0041092494213415,0,0
321538,3.2153800000125972,1.0000000000000001e-05,0.062593835866197184,0.72883886379345808,0.79143269965965524,8.0050564371529458e-05,12.78086177604488,12.780861776044933,0.050142296474335629,0,0,0,0,576,144,0.06119920012367086,2.1590810440999104e-09,2.3308154774957795e-18,5.4843433913458745e-15,32.000000000000036,32.000000000000064,8.7475165999606475e-14,1.8758085362780008e-13,0.99716799529261646,1.0043418402807047,0,0
323204,3.2320400000127063,1.0000000000000001e-05,0.11389912165790339,0.67123173289399674,0.78513085455190013,7.9413155457701786e-05,12.78222950482796,12.782229504828013,0.063247010916450574,0,0,0,0,576,144,0.11184389402158783,3.0494665418798673e-09,4.6496230950223781e-18,5.9864307438008372e-15,32.000000000000043,32.000000000000028,8.8477836168721069e-14,1.8987762750999337e-13,0.99740930853450727,1.0045949907650695,0,0
324870,3.2487000000128154,1.0000000000000001e-05,0.14260358943180024,0.63894095928749983,0.78154454871930001,7.9050413551748195e-05,12.783809256244201,12.783809256244254,0.06731786173597247,0,0,0,0,576,144,0.14029697575042019,3.2144703009775038e-09,5.1664096579332024e-18,5.3027728271245376e-15,32.000000000000036,32.000000000000057,9.0972368527175718e-14,1.912740799081547e-13,0.99767038930457297,1.0048344199529191,0,0
326536,3.2653600000129246,1.0000000000000001e-05,0.13525176579573336,0.64116778411542186,0.77641954991115525,7.8532038398470059e-05,12.785382572287268,12.785382572287322,0.062353179680090222,0,0,0,0,576,144,0.1332171484571448,2.6214137308153968e-09,3.4359049740537484e-18,3.7140137136262941e-15,32.000000000000071,32.000000000000085,9.2249125005494648e-14,1.9202694989672864e-13,0.99791756946249577,1.0050294959348514,0,0
328202,3.2820200000130337,1.0000000000000001e-05,0.09729753292058739,0.66991775506167306,0.76721528798226046,7.7601060486705398e-05,12.786744221271064,12.786744221271118,0.049499316429612431,0,0,0,0,576,144,0.095907952288365461,1.6065639059044314e-09,1.2905237918774513e-18,1.9376435592083736e-15,32.000000000000071,32.000000000000085,9.0238580496837528e-14,1.9222123892603804e-13,0.99812083032245025,1.005156958468826,0,0
329868,3.2986800000131429,1.0000000000000001e-05,0.048417038163971991,0.70567098070632883,0.75408801887030086,7.627328454123181e-05,12.787730469296278,12.78773046929626,0.031462735456575214,0,0,0,0,576,144,0.047731410329617474,6.8356481455189404e-10,2.3363042784668264e-19,7.0483527255724152e-16,32.000000000000078,32.000000000000071,8.6122081688344565e-14,1.92897781081669e-13,0.99825742398061934,1.0052034832827925,0,0
331534,3.315340000013252,1.0000000000000001e-05,0.011534569920056591,0.7279182454584695,0.73945281537852614,7.4792986469503724e-05,12.788244819286557,12.788244819286536,0.015006913533667742,0,0,0,0,576,144,0.011301594919758145,2.2697787972727467e-10,2.5759478942744585e-20,3.2821606098640677e-16,32.000000000000099,32.000000000000099,8.5346660294582932e-14,1.9267551963630947e-13,0.99831436053941791,1.0051668142581109,0,0
333200,3.3320000000133612,1.0000000000000001e-05,0.0014904900531471658,0.72500487228632904,0.7264953623394762,7.3482386807599946e-05,12.788226169697417,12.788226169697396,0.012855865920412794,0,0,0,0,576,144,0.0012998276767087541,1.6370534809739359e-10,1.3399720497844404e-20,1.4844735073582123e-15,32.000000000000064,32.000000000000085,8.543729959620272e-14,1.925686173021024e-13,0.99828950394547367,1.0050554021087332,0,0
334866,3.3486600000134703,1.0000000000000001e-05,0.018805820119634185,0.69866678750419409,0.71747260762382825,7.2569767696102397e-05,12.787702223071946,12.787702223071925,0.032158400102822282,0,0,0,0,576,144,0.018298359602640101,8.1471796235914689e-10,3.3188267909532013e-19,2.6117699523305356e-15,32.000000000000043,32.000000000000036,8.5525336812608543e-14,1.9345549467919554e-13,0.9981912176722828,1.0048866936746457,0,0
336532,3.3653200000135794,1.0000000000000001e-05,0.050964967105779781,0.66168663172917475,0.71265159883495455,7.2082140037357177e-05,12.78676318686874,12.786763186868718,0.046533116534960707,0,0,0,0,576,144,0.049995788928270182,1.5336678344556516e-09,1.176068513221944e-18,3.3873626065496729e-15,32.000000000000078,32.000000000000078,8.6802093290927473e-14,1.9518761606995838e-13,0.99803669459167965,1.0046843832818839,0,0
338198,3.3819800000136886,1.0000000000000001e-05,0.079780434399498806,0.63055217185976731,0.71033260625926609,7.1847582298541137e-05,12.785546783355489,12.785546783355464,0.054434351360513146,0,0,0,0,576,144,0.078462320500247193,1.9658482308349887e-09,1.9322796333385273e-18,3.5462660984685641e-15,32.000000000000107,32.000000000000142,8.5806362015716786e-14,1.9369228443366637e-13,0.99784926639819771,1.0044750471995385,0,0
339864,3.3986400000137977,1.0000000000000001e-05,0.090659177832055085,0.61717016233478328,0.70782934016683841,7.159438595783254e-05,12.784218117255829,12.784218117255797,0.055222829710055314,0,0,0,0,576,144,0.089279143665896621,1.9235913191007381e-09,1.8501017814598586e-18,2.9840637531674962e-15,32.000000000000099,32.000000000000085,8.2224158037824679e-14,1.9776194570830796e-13,0.99765509738106772,1.0042846253654931,0,0
341530,3.4153000000139069,1.0000000000000001e-05,0.079146336232016348,0.62368641181177831,0.7028327480437947,7.1088998677832618e-05,12.782947239144431,12.782947239144399,0.049194777636655362,0,0,0,0,576,144,0.078008730201593768,1.4632136396334314e-09,1.0704970776046566e-18,1.9760811229041778e-15,32.000000000000085,32.000000000000085,8.2661308353770835e-14,1.9406871942795334e-13,0.99747971682961156,1.004135196842745,0,0
343196,3.431960000014016,1.0000000000000001e-05,0.051931149427031191,0.64253451935042827,0.69446566877745941,7.0242698774253327e-05,12.781887359900661,12.78188735990063,0.037491883866035504,0,0,0,0,576,144,0.051209906044676873,8.3535381312378682e-10,3.4890799655022529e-19,9.8111391687417334e-16,32.000000000000064,32.000000000000085,8.1913642535624831e-14,1.9373912196751775e-13,0.99734483365367876,1.0040424266588666,0,0
344862,3.4486200000141252,1.0000000000000001e-05,0.022446582087360847,0.66111307477721881,0.68355965686457965,6.9139594986598256e-05,12.781156418441185,12.781156418441153,0.022936351700368285,0,0,0,0,576,144,0.022115921018841404,3.426270889315354e-10,5.869666103484914e-20,3.8218255443376014e-16,32.000000000000092,32.000000000000078,8.2519928390478725e-14,1.9081914867657979e-13,0.99726581366246581,1.0040139569067772,0,0
346528,3.4652800000142343,1.0000000000000001e-05,0.0037499785375070382,0.66835530993569203,0.67210528847319906,6.7981026918026237e-05,12.780824134244604,12.780824134244572,0.0098983429400182048,0,0,0,0,576,144,0.003618010458910032,9.8991600513618419e-11,4.8996684861239087e-21,1.9501111724795498e-16,32.000000000000071,32.000000000000085,8.1930664509732853e-14,1.9217255824849344e-13,0.9972500958227255,1.0040488872488866,0,0
348194,3.4819400000143435,1.0000000000000001e-05,0.0023677331271407314,0.65985419446970284,0.66222192759684362,6.6981360595949857e-05,12.780905873951706,12.780905873951674,0.012051010006224857,0,0,0,0,576,144,0.0021857263805223582,2.1137104919829695e-10,2.2338860219594435e-20,1.4717285287013374e-15,32.00000000000005,32.000000000000085,8.191667830170779e-14,1.9112619473182768e-13,0.99729669326762838,1.0041383528704499,0,0
349860,3.4986000000144526,1.0000000000000001e-05,0.01592382041760507,0.6392570765638822,0.65518089698148729,6.6269185732870692e-05,12.781363735329368,12.781363735329332,0.026072516719655225,0,0,0,0,576,144,0.015510697152635318,6.3765026127338312e-10,2.0329892785100686e-19,1.8874100448595023e-15,32.000000000000085,32.000000000000057,8.2572837456496018e-14,1.9113183258312461e-13,0.99739678349335048,1.004267074646354,0,0
351526,3.5152600000145617,1.0000000000000001e-05,0.035264308814767061,0.61566828897443293,0.65093259778919998,6.5839485585141193e-05,12.782114321186366,12.782114321186331,0.03580442205150762,0,0,0,0,576,144,0.034585199703857844,1.0263295808311595e-09,5.2667620424453166e-19,2.1928852242700762e-15,32.000000000000121,32.000000000000078,8.1460012346656896e-14,1.8941879315059751e-13,0.99753525690736966,1.0044156413531962,0,0
353192,3.5319200000146709,1.0000000000000001e-05,0.049573678055346217,0.59872881369100972,0.6483024917463559,6.5573459840719488e-05,12.783041855456268,12.783041855456233,0.040257613895462958,0,0,0,0,576,144,0.048739982577066777,1.1902270769811361e-09,7.083202473895297e-19,2.0926990579186607e-15,32.000000000000107,32.000000000000085,8.0269124680398818e-14,1.8993747546991457e-13,0.99769297879146157,1.0045632000917741,0,0
354858,3.54858000001478,1.0000000000000001e-05,0.051718382450886023,0.59396951201256287,0.64568789446344887,6.5309002751454684e-05,12.784014683840798,12.784014683840763,0.039168449901051512,0,0,0,0,576,144,0.050917880452698287,1.0639293887192738e-09,5.6597287209028392e-19,1.6006183457520833e-15,32.000000000000078,32.00000000000005,8.180001814794835e-14,1.9259160238815909e-13,0.99784944068622783,1.0046901905783547,0,0
356524,3.5652400000148892,1.0000000000000001e-05,0.041245403666941557,0.60062352971028654,0.64186893337722806,6.4922728605344284e-05,12.784902872391797,12.784902872391761,0.032991575083990865,0,0,0,0,576,144,0.040643472739181688,7.2749739712226555e-10,2.646262314098357e-19,9.3757188433711567e-16,32.000000000000114,32.000000000000071,8.0102591226705044e-14,1.9310247845183426e-13,0.99798544262991407,1.004780767920292,0,0
358190,3.5819000000149983,1.0000000000000001e-05,0.023861337952034024,0.61267376625785586,0.6365351042098899,6.4383231014089379e-05,12.785594600001843,12.785594600001808,0.02280150819075618,0,0,0,0,576,144,0.023523616259019553,3.5586228221746874e-10,6.3318981952512685e-20,3.8760764078006805e-16,32.000000000000085,32.000000000000114,7.9341047620751226e-14,1.9390392069773554e-13,0.99808546102460405,1.0048246155468077,0,0
359856,3.5985600000151075,1.0000000000000001e-05,0.0080249116492515267,0.62228347577484222,0.63030838742409379,6.3753421059182283e-05,12.786009322957387,12.786009322957348,0.012244641693607557,0,0,0,0,576,144,0.0078959476561897713,1.2377835449800358e-10,7.6605405211167225e-21,1.3970683228077731e-16,32.000000000000121,32.000000000000142,8.0723622231104741e-14,1.9200027852328549e-13,0.99813941536670658,1.0048179462333318,0,0
361522,3.6152200000152166,1.0000000000000001e-05,0.0005953535157990085,0.62371430648333614,0.62430965999913512,6.3146671406197994e-05,12.786106218284605,12.786106218284562,0.0037588871917854003,0,0,0,0,576,144,0.00053727179899478307,2.5551686300504841e-11,3.2644433639970336e-22,8.749386147200306e-17,32.00000000000005,32.00000000000005,8.1115561316458251e-14,1.916595137804733e-13,0.99814364076947915,1.0047636085725438,0,0
363188,3.6318800000153257,1.0000000000000001e-05,0.0037182516300083047,0.6158117322204486,0.61952998385045688,6.2663224394999984e-05,12.785887103321205,12.785887103321162,0.015711365518052252,0,0,0,0,576,144,0.0035844420166056389,2.0201998305253449e-10,2.0406036776273158e-20,8.1978430153159356e-16,32.000000000000085,32.000000000000085,8.1564963116953493e-14,1.9212452809225233e-13,0.99810098739740349,1.0046703395511711,0,0
364854,3.6485400000154349,1.0000000000000001e-05,0.014301102348765232,0.60203266475595529,0.61633376710472054,6.2339938593870012e-05,12.785393780922469,12.785393780922426,0.025598516989154052,0,0,0,0,576,144,0.014006047000258636,4.7227427298050459e-10,1.1152149445963206e-19,1.1465829866731054e-15,32.000000000000107,32.000000000000114,8.258237843561389e-14,1.9228976050333912e-13,0.99802008560294253,1.0045513127301744,0,0
366520,3.665200000015544,1.0000000000000001e-05,0.026046193902973854,0.58827487617213869,0.6143210700751125,6.2136361545311988e-05,12.784700471162601,12.784700471162559,0.031847439094353905,0,0,0,0,576,144,0.025598676105266366,6.8017012613684434e-10,2.3131570024450535e-19,1.3012181058478592e-15,32.000000000000107,32.000000000000078,8.3227695568677262e-14,1.9134867301762171e-13,0.99791392035190696,1.0044222118175512,0,0
368186,3.6818600000156532,1.0000000000000001e-05,0.032791720258906427,0.57978635817437019,0.61257807843327661,6.1960064224410508e-05,12.783902572843672,12.78390257284363,0.03386905637249308,0,0,0,0,576,144,0.032279661064447372,7.2965594834585673e-10,2.6619890147824575e-19,1.1875168619381577e-15,32.000000000000099,32.000000000000121,8.1211079527854224e-14,1.8984033095525987e-13,0.99779793741170442,1.0042991031881587,0,0
369852,3.6985200000157623,1.0000000000000001e-05,0.031425587745072363,0.57872910556434931,0.61015469330942163,6.1714947555693657e-05,12.783103387046484,12.783103387046438,0.031642617954271271,0,0,0,0,576,144,0.030965026149411021,6.0911323362512461e-10,1.8550946568862784e-19,8.6269467138195283e-16,32.000000000000107,32.000000000000135,7.8869202835285535e-14,1.8745595353752975e-13,0.99768794870560762,1.0041963866637056,0,0
371518,3.7151800000158715,1.0000000000000001e-05,0.023031074841005392,0.58348569443022269,0.60651676927122811,6.1346984654333403e-05,12.782400595168827,12.782400595168781,0.025686240097893161,0,0,0,0,576,144,0.022707477979796234,3.8931643269646164e-10,7.5783642383749277e-20,4.8058373160105733e-16,32.000000000000107,32.000000000000078,8.1081842628893952e-14,1.8446355554146976e-13,0.9975981124436949,1.004125075104203,0,0
373184,3.7318400000159806,1.0000000000000001e-05,0.0119130706086001,0.58984679370162918,0.60175986431022932,6.0865840866676616e-05,12.781874210986498,12.781874210986452,0.017270193731859763,0,0,0,0,576,144,0.011743732544634587,1.8123720596359502e-10,1.6423462412745281e-20,2.0138219073410664e-16,32.000000000000114,32.000000000000107,7.9266020830415229e-14,1.8424498038349668e-13,0.99753923729340643,1.004091597122891,0,0
