step,time,dt,solver_substeps,frame_dt,adaptive_timestep,target_dt,particle_count,max_speed,mean_speed,rms_speed,total_mass,fluid_measure_dimension,fluid_cell_count,fluid_area_estimate,fluid_volume_estimate,kinetic_energy,potential_energy,total_energy,velocity_delta_rms,ringing_index,velocity_reversal_fraction,ringing_particle_count,strong_reversal_count,active_ringing_candidate_count,strong_reversal_fraction,oscillating_particle_count,oscillating_particle_fraction,oscillation_velocity_delta_rms,alternating_acceleration_count,active_acceleration_candidate_count,alternating_acceleration_fraction,strict_ringing_particle_count,strict_ringing_particle_fraction,strict_ringing_velocity_delta_rms,stage_before_step_particle_energy,stage_before_step_particle_kinetic_energy,stage_before_step_particle_angular_momentum_x,stage_before_step_particle_angular_momentum_y,stage_before_step_particle_angular_momentum_z,stage_after_p2g_max_grid_speed,stage_after_p2g_grid_kinetic_energy,stage_after_p2g_grid_angular_momentum_x,stage_after_p2g_grid_angular_momentum_y,stage_after_p2g_grid_angular_momentum_z,stage_after_forces_max_grid_speed,stage_after_forces_grid_kinetic_energy,stage_after_first_extrapolate_max_grid_speed,stage_after_first_extrapolate_grid_kinetic_energy,stage_after_boundary_max_grid_speed,stage_after_boundary_grid_kinetic_energy,stage_before_projection_max_divergence,stage_before_projection_rms_divergence,projection_fluid_cell_count,projection_iterations,projection_converged,projection_initial_residual,projection_final_residual,projection_residual_ratio,pressure_min,pressure_max,pressure_mean,max_pressure_gradient,max_projection_velocity_delta,stage_after_projection_max_grid_speed,stage_after_projection_grid_kinetic_energy,stage_after_projection_grid_angular_momentum_x,stage_after_projection_grid_angular_momentum_y,stage_after_projection_grid_angular_momentum_z,stage_after_projection_max_divergence,stage_after_projection_rms_divergence,stage_after_second_extrapolate_max_grid_speed,stage_after_second_extrapolate_grid_kinetic_energy,stage_after_second_extrapolate_grid_angular_momentum_x,stage_after_second_extrapolate_grid_angular_momentum_y,stage_after_second_extrapolate_grid_angular_momentum_z,stage_after_g2p_max_particle_speed,stage_after_g2p_particle_energy,stage_after_g2p_particle_kinetic_energy,stage_after_g2p_particle_angular_momentum_x,stage_after_g2p_particle_angular_momentum_y,stage_after_g2p_particle_angular_momentum_z,stage_after_advect_max_particle_speed,stage_after_advect_particle_energy,stage_after_advect_particle_kinetic_energy,stage_after_advect_particle_angular_momentum_x,stage_after_advect_particle_angular_momentum_y,stage_after_advect_particle_angular_momentum_z,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,stage_after_advect_grid_residual_delta_rms,stage_after_advect_grid_residual_delta_energy_per_mass,stage_after_advect_grid_residual_delta_energy_fraction,stage_after_advect_grid_residual_reversal_fraction,stage_after_advect_grid_residual_reversal_energy_per_mass,stage_after_advect_grid_residual_reversal_energy_fraction,center_of_mass_x,center_of_mass_y,center_of_mass_z,total_momentum_x,total_momentum_y,total_momentum_z,orbital_angular_momentum_x,orbital_angular_momentum_y,orbital_angular_momentum_z,represented_angular_momentum_x,represented_angular_momentum_y,represented_angular_momentum_z,core_angular_momentum_x,core_angular_momentum_y,core_angular_momentum_z,core_radius,cfl,cfl_particle_index,cfl_particle_entity,cfl_particle_position_x,cfl_particle_position_y,cfl_particle_position_z,cfl_particle_velocity_x,cfl_particle_velocity_y,cfl_particle_velocity_z,cfl_particle_near_boundary,cfl_particle_boundary_distance,cfl_particle_boundary_collision,cfl_boundary_cell_x,cfl_boundary_cell_y,cfl_boundary_cell_z,cfl_boundary_normal_x,cfl_boundary_normal_y,cfl_boundary_normal_z,cfl_boundary_velocity_before_x,cfl_boundary_velocity_before_y,cfl_boundary_velocity_before_z,cfl_boundary_velocity_after_x,cfl_boundary_velocity_after_y,cfl_boundary_velocity_after_z,cfl_boundary_speed_before,cfl_boundary_speed_after,cfl_boundary_normal_velocity_before,cfl_boundary_normal_velocity_after,cfl_boundary_impulse,invalid_count,out_of_bounds_count,boundary_collision_count,max_poly_coeff
0,0.05,0.05,1,0.05,0,0.05,5932,2.9905,0.440501,0.803543,5932,2,1483,1483,1483,1915.09,758108,760023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760325,1509.99,0,0,-359.315,2.5,524.975,0,0,-359.315,2.9905,819.556,2.9905,1188.02,2.9905,1168.39,0.4905,0.124721,1483,171,1,96059.7,0.000804915,8.37932e-09,-18472.8,223850,89216.6,27254.1,1.3627,2.9905,993.677,0,0,-6043.31,3.51974e-09,1.04508e-09,2.9905,968.619,0,0,-5986.65,2.9905,760730,1915.09,0,0,-5987.1,2.9905,760023,1915.09,0,0,-5987.09,0.0120896,7.30787e-05,0.000226362,0,0,0,0,0,0,31.529,14.0275,0,390.317,-1442.37,0,0,0,-5987.09,0,0,-5987.09,0,0,-5987.09,0,0.149525,5723,5725,30.788,43.5738,0,-2.2268e-17,-2.9905,0,0,19.4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1,0.05,1,0.05,0,0.05,5932,3.481,0.57596,0.967322,5932,2,1488,1488,1488,2775.32,757057,759833,0.238176,0.246222,0.00539447,5932,0,3700,0,0,0,0,0,0,0,0,0,0,760023,1915.09,0,0,-5987.09,2.9905,678.863,0,0,-5987.09,3.481,1061.58,3.481,1538.56,3.481,1504.09,0.573969,0.101893,1488,173,1,78609.6,0.000778345,9.9014e-09,-230.804,219465,84436.2,24678.6,1.23393,3.481,1369.12,0,0,-12508,3.42888e-09,1.00888e-09,3.481,1390.14,0,0,-12388.7,3.481,760883,2775.32,0,0,-12389,3.481,759833,2775.32,0,0,-12389,0.0127703,8.15398e-05,0.000174284,0.00820224,3.36384e-05,7.1899e-05,0.237705,4.33064e-06,9.25635e-06,31.5365,14.0094,0,892.93,-2141.51,0,0,0,-12389,0,0,-12389,0,0,-12389,0,0.17405,5723,5725,30.788,43.3998,0,-1.60033e-16,-3.481,0,0,19.6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.15,0.05,1,0.05,0,0.05,5932,3.9715,0.71434,1.15397,5932,2,1492,1492,1492,3949.64,755676,759625,0.23573,0.204278,0.00337154,5932,0,3650,0,0,0,0,2,3630,0.000550964,0,0,0,759833,2775.32,0,0,-12389,3.481,981.673,0,0,-12389,3.9715,1459.85,3.9715,2084.96,3.9715,2017.96,1.05582,0.109301,1492,171,1,84438.3,0.000700296,8.29359e-09,-1.45968e-11,219908,85745.3,29870.3,1.49351,3.9715,1878.41,0,0,-18807.3,3.44332e-09,9.065e-10,3.9715,1947.18,0,0,-18613.8,3.9715,761007,3949.64,0,0,-18613.9,3.9715,759625,3949.64,0,0,-18613.9,0.0155445,0.000120815,0.000181453,0.00744452,2.77104e-05,4.16186e-05,0.0236992,6.41731e-06,9.63823e-06,31.5482,13.9857,0,1373.58,-2816.18,0,0,0,-18613.9,0,0,-18613.9,0,0,-18613.9,0,0.198575,5620,5622,28.1328,37.8009,0,2.36971e-16,-3.9715,0,0,25.1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.2,0.05,1,0.05,0,0.05,5932,4.77368,0.859324,1.35764,5932,2,1497,1497,1497,5466.88,753961,759428,0.236798,0.174419,0.00320297,5932,0,3671,0,0,0,0,1,3645,0.000274348,0,0,0,759625,3949.64,0,0,-18613.9,3.9715,1391.65,0,0,-18613.9,4.462,1966.28,4.462,2795.17,4.462,2677.48,0.694559,0.103693,1497,171,1,80239.7,0.000684998,8.5369e-09,-1.42339e-11,219954,85274.7,26410.9,1.32055,4.56469,2539.72,0,0,-25091.2,3.47711e-09,8.85215e-10,4.56469,2672.3,0,0,-24822.1,4.77368,761143,5466.88,0,0,-24822.4,4.77368,759428,5466.88,0,0,-24822.4,0.0217097,0.000235656,0.000255705,0.0118149,6.97955e-05,7.57336e-05,0.00748396,2.13865e-06,2.3206e-06,31.564,13.9562,0,1865.35,-3494.17,0,0,0,-24822.4,0,0,-24822.4,0,0,-24822.4,0,0.238684,5523,5525,62.1908,1.46543,0,4.76217,-0.331297,0,1,0.465429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.25,0.05,1,0.05,0,0.05,5932,6.76192,0.949329,1.50445,5932,2,1498,1498,1498,6713.14,752090,758804,0.289382,0.192351,0.00118004,5932,0,2418,0,0,0,0,67,2418,0.0277089,0,0,0,759428,5466.88,0,0,-24822.4,4.74141,1911.34,0,0,-24822.4,4.9525,2575.16,4.9525,3591.12,4.9525,3375.14,5.4955,0.24397,1498,179,1,188852,0.00174992,9.26609e-09,-1.44343e-11,309527,96345.1,162532,8.12662,7.61779,3121.61,0,0,-25976.7,9.30057e-09,2.26065e-09,7.61779,3217.81,0,0,-25717.8,6.76192,760674,6713.14,0,0,-25718.4,6.76192,758804,6713.14,0,0,-25718.9,0.0486142,0.00118167,0.00104417,0.0428679,0.000918828,0.000811913,0.0121169,0.000140678,0.000124308,31.5824,13.9241,0,2173.8,-3814.75,0,0,0,-25718.9,0,0,-25718.9,0,0,-25718.9,0,0.338096,5535,5537,62.2193,4.40278,0,6.75541,0.296749,0,1,0.780744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3,0.05,1,0.05,0,0.05,5932,7.61953,0.826311,1.49152,5932,2,1497,1497,1497,6598.23,750600,757198,0.573491,0.384502,0.0104518,5932,12,3576,0.0033557,0,0,0,1338,2237,0.598122,0,0,0,758804,6713.14,0,0,-25718.9,5.16256,2189.82,0,0,-25718.9,5.443,2884.36,5.443,4054.31,5.443,3862.92,9.92394,0.332226,1497,187,1,257084,0.00189656,7.37719e-09,-2.0839e-11,695761,146825,194161,9.70807,8.28585,3241.01,0,0,-14926.7,9.26139e-09,2.45089e-09,8.28585,3291.97,0,0,-14764.2,7.61953,758689,6598.23,0,0,-14766.1,7.61953,757198,6598.23,0,0,-14766.9,0.0793508,0.00314827,0.00283039,0.10167,0.00516842,0.00464656,0.0392017,0.00180587,0.00162353,31.5963,13.8985,0,1631.57,-3042.03,0,0,0,-14766.9,0,0,-14766.9,0,0,-14766.9,0,0.380977,5563,5565,62.3194,11.3565,0,7.31622,2.1284,0,1,0.680585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.35,0.05,1,0.05,0,0.05,5932,7.76678,0.852703,1.59113,5932,2,1503,1503,1503,7508.98,749015,756524,0.271879,0.170872,0.000337154,5932,0,859,0,0,0,0,287,859,0.334109,0,0,0,757198,6598.23,0,0,-14766.9,5.72041,2292.12,0,0,-14766.9,5.9335,2898.52,5.9335,4223.8,5.9335,4072.51,10.3723,0.328855,1503,183,1,254985,0.00254493,9.98072e-09,-2.30054e-11,225567,111199,185694,9.2847,8.28436,3798.09,0,0,-15564.1,1.31396e-08,3.28221e-09,8.28436,3856.34,0,0,-15385.1,7.76678,758109,7508.98,0,0,-15387.5,7.76678,756524,7508.98,0,0,-15385,0.092598,0.0042872,0.00338683,0.101361,0.00513701,0.00405817,0.0261939,0.00107539,0.000849542,31.6102,13.8712,0,1647.71,-3232.05,0,0,0,-15385,0,0,-15385,0,0,-15385,0,0.388339,5559,5561,62.3478,10.5372,0,7.76678,-0.00497567,0,1,0.652248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4,0.05,1,0.05,0,0.05,5932,6.424,0.645761,1.56982,5932,2,1509,1509,1509,7309.22,747877,755186,0.595526,0.379359,0.0278152,5932,23,4143,0.00555153,0,0,0,257,927,0.277238,0,0,0,756524,7508.98,0,0,-15385,5.9335,2686.11,0,0,-15385,6.424,3332.29,6.424,4879.44,6.424,4732.67,10.767,0.364463,1509,191,1,283158,0.00269683,9.52412e-09,-2.34939e-11,668886,171541,140264,7.01318,6.424,4115.24,0,0,-4254.82,1.203e-08,3.47119e-09,6.424,4106.31,0,0,-4155.03,6.424,756324,7309.22,0,0,-4156.76,6.424,755186,7309.22,0,0,-4157.46,0.0898874,0.00403988,0.00327867,0.110526,0.00610804,0.00495715,0.044191,0.00096221,0.000780908,31.615,13.8517,0,560.461,-2323.96,0,0,0,-4157.46,0,0,-4157.46,0,0,-4157.46,0,0.3212,5615,5617,28.7304,34.7113,0,4.79904e-16,-6.424,0,0,27.7304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.45,0.05,1,0.05,0,0.05,5932,6.9145,0.601071,1.64846,5932,2,1508,1508,1508,8059.91,746765,754825,0.28465,0.172676,0.00826028,5932,17,2366,0.00718512,0,0,0,60,2366,0.0253593,0,0,0,755186,7309.22,0,0,-4157.46,6.424,2638.14,0,0,-4157.46,6.9145,3153.55,6.9145,4774.21,6.9145,4685.26,6.14795,0.259891,1508,193,1,201847,0.00197221,9.77084e-09,-3.35812e-11,280711,129105,124559,6.22796,6.9145,4396.83,0,0,-1532.45,9.84165e-09,2.53935e-09,6.9145,4368.29,0,0,-1482.47,6.9145,755937,8059.91,0,0,-1484.62,6.9145,754825,8059.91,0,0,-1484.94,0.065652,0.00215509,0.00158612,0.0614183,0.0018861,0.00138815,0.0324305,0.000233042,0.000171516,31.6165,13.8326,0,171.79,-2267.6,0,0,0,-1484.94,0,0,-1484.94,0,0,-1484.94,0,0.345725,5694,5696,30.6645,34.2551,0,3.04444e-16,-6.9145,0,0,28.7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.5,0.05,1,0.05,0,0.05,5932,7.405,0.617044,1.75648,5932,2,1509,1509,1509,9150.82,745591,754742,0.136867,0.077921,0.0021915,5932,3,543,0.00552486,0,0,0,0,538,0,0,0,0,754825,8059.91,0,0,-1484.94,6.9145,2876.54,0,0,-1484.94,7.405,3381.76,7.405,5163.66,7.405,5132.83,3.19599,0.152061,1509,187,1,118138,0.0011309,9.57271e-09,-3.26637e-11,233693,114035,59996.5,2.99982,7.405,4947.54,0,0,-1003.51,5.4533e-09,1.45563e-09,7.405,4938.53,0,0,-1021.49,7.405,755916,9150.82,0,0,-1021.9,7.405,754742,9150.82,0,0,-1022.01,0.0527782,0.00139277,0.000902859,0.0391346,0.00076576,0.000496403,0.0121169,0.000171323,0.00011106,31.6173,13.8124,0,101.041,-2394.89,0,0,0,-1022.01,0,0,-1022.01,0,0,-1022.01,0,0.37025,5636,5638,28.4739,39.8611,0,5.29851e-16,-7.405,0,0,23.1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
